algo,lr,loss
epsilon:0.05:ips,learning_rate:10.0,0.7894378571428572
cover:16:psi:1.0:mtr,learning_rate:0.1,0.7894975714285714
cover:16:psi:1.0:mtr,learning_rate:0.3,0.7896660000000001
cover:16:psi:1.0:dr,learning_rate:0.3,0.7898947142857142
cover:4:psi:1.0:nounif:mtr,learning_rate:0.03,0.7899977142857143
cover:16:psi:1.0:nounif:mtr,learning_rate:0.3,0.7902085714285716
cover:16:psi:1.0:nounif:dr,learning_rate:0.03,0.7902094285714287
cover:16:psi:1.0:nounif:mtr,learning_rate:0.03,0.7902950000000001
bag:8:greedify:dr,learning_rate:1.0,0.7903067142857143
epsilon:0.02:ips,learning_rate:10.0,0.7903161428571429
epsilon:0.1:ips,learning_rate:10.0,0.7903501428571429
epsilon:0.1:dr,learning_rate:0.3,0.7905107142857144
cover:8:psi:0.1:mtr,learning_rate:0.3,0.7909712857142858
cover:16:psi:0.01:ips,learning_rate:10.0,0.7910522857142858
epsilon:0.05:dr,learning_rate:0.3,0.7910572857142857
cover:16:psi:0:mtr,learning_rate:0.3,0.7911291428571429
cover:8:psi:1.0:nounif:mtr,learning_rate:0.3,0.7912771428571429
cover:8:psi:0:ips,learning_rate:10.0,0.791441
cover:16:psi:0:ips,learning_rate:10.0,0.7915017142857143
cover:4:psi:0:ips,learning_rate:10.0,0.7915071428571429
cover:4:psi:1.0:nounif:ips,learning_rate:0.003,0.7915417142857144
cover:8:psi:1.0:dr,learning_rate:0.3,0.7916084285714285
cover:16:psi:0.1:mtr,learning_rate:1.0,0.791664
bag:8:dr,learning_rate:1.0,0.7917357142857142
cover:4:psi:1.0:mtr,learning_rate:0.3,0.7918035714285715
cover:4:psi:0.01:mtr,learning_rate:1.0,0.7918714285714284
cover:16:psi:0.1:nounif:mtr,learning_rate:10.0,0.7919681428571429
cover:1:ips,learning_rate:10.0,0.7920125714285715
cover:8:psi:0.01:mtr,learning_rate:0.3,0.7920145714285713
bag:4:greedify:dr,learning_rate:0.1,0.7920498571428572
cover:8:psi:1.0:mtr,learning_rate:0.3,0.792095857142857
cover:4:psi:0.1:mtr,learning_rate:1.0,0.7921118571428571
cover:16:psi:0.1:mtr,learning_rate:0.3,0.7922257142857143
cover:8:psi:0.01:ips,learning_rate:3.0,0.7922665714285714
bag:8:greedify:dr,learning_rate:0.3,0.7923547142857144
cover:4:psi:0:mtr,learning_rate:1.0,0.7923547142857144
bag:16:dr,learning_rate:1.0,0.7923635714285714
bag:16:greedify:dr,learning_rate:3.0,0.7923760000000001
cover:8:psi:0.01:ips,learning_rate:10.0,0.7925847142857142
cover:4:psi:0:mtr,learning_rate:0.3,0.792604857142857
cover:8:psi:1.0:dr,learning_rate:0.03,0.7926452857142857
bag:8:dr,learning_rate:3.0,0.7926974285714286
cover:4:psi:0.01:ips,learning_rate:10.0,0.7927662857142858
cover:4:psi:0.01:ips,learning_rate:3.0,0.7928561428571429
cover:16:psi:0.01:mtr,learning_rate:1.0,0.7928912857142857
bag:8:dr,learning_rate:0.3,0.7929792857142858
cover:4:psi:0.1:mtr,learning_rate:0.3,0.7930261428571429
bag:16:dr,learning_rate:0.3,0.7930434285714286
