algo,lr,loss
cover:8:psi:0.1:dr,learning_rate:0.3,0.7413762
cover:4:psi:0.1:dr,learning_rate:0.03,0.7456184
cover:16:psi:0.01:dr,learning_rate:1.0,0.7456302000000001
epsilon:0.05:dr,learning_rate:0.3,0.7463312
epsilon:0.02:dr,learning_rate:0.03,0.7479822
cover:4:psi:0:dr,learning_rate:0.1,0.748426
bag:8:greedify:dr,learning_rate:0.01,0.7484957999999999
cover:16:psi:0:dr,learning_rate:0.1,0.7485694
cover:16:psi:0:dr,learning_rate:0.03,0.7487188
epsilon:0.05:mtr,learning_rate:0.01,0.7491722000000001
cover:8:psi:0.01:dr,learning_rate:0.01,0.7499718000000001
epsilon:0:dr,learning_rate:0.01,0.7501369999999999
cover:1:nounif:dr,learning_rate:0.01,0.7501369999999999
cover:8:psi:0:dr,learning_rate:0.03,0.7504964
epsilon:0.05:mtr,learning_rate:0.03,0.7512016
cover:4:psi:0.01:dr,learning_rate:0.1,0.7514478
cover:4:psi:0.1:dr,learning_rate:0.3,0.7514518
cover:16:psi:1.0:nounif:dr,learning_rate:0.3,0.751637
cover:8:psi:1.0:nounif:dr,learning_rate:1.0,0.753062
bag:8:greedify:dr,learning_rate:10.0,0.753776
cover:16:psi:0.1:dr,learning_rate:0.3,0.7538804000000001
cover:8:psi:0:nounif:dr,learning_rate:0.01,0.7539045999999999
cover:1:dr,learning_rate:0.1,0.753976
cover:8:psi:0.01:ips,learning_rate:0.03,0.7544232000000001
cover:8:psi:0:dr,learning_rate:0.1,0.7545306
bag:16:greedify:mtr,learning_rate:0.03,0.7553753999999999
bag:4:greedify:dr,learning_rate:3.0,0.7560254000000001
cover:16:psi:0:ips,learning_rate:0.1,0.7575596
bag:16:dr,learning_rate:0.01,0.7587576
cover:16:psi:1.0:nounif:dr,learning_rate:0.1,0.7588864
cover:4:psi:0:dr,learning_rate:0.03,0.7597822
cover:1:dr,learning_rate:3.0,0.7599204
cover:16:psi:0:nounif:dr,learning_rate:0.01,0.7602406
cover:4:psi:0.01:dr,learning_rate:0.01,0.7606352000000001
bag:2:dr,learning_rate:0.01,0.7614186000000001
bag:16:mtr,learning_rate:0.03,0.7618256000000001
bag:8:dr,learning_rate:0.01,0.7619646
epsilon:0.1:dr,learning_rate:1.0,0.7628342
bag:8:greedify:mtr,learning_rate:0.03,0.7642084
bag:2:greedify:dr,learning_rate:0.01,0.7645796
cover:4:psi:0.1:dr,learning_rate:1.0,0.7661254
cover:16:psi:0.01:dr,learning_rate:0.1,0.7669192
epsilon:0.05:mtr,learning_rate:0.003,0.7672519999999999
cover:4:psi:0:dr,learning_rate:3.0,0.7674190000000001
cover:1:dr,learning_rate:1.0,0.7675902000000001
cover:8:psi:0.1:dr,learning_rate:1.0,0.7684494
cover:1:mtr,learning_rate:0.01,0.7686044
cover:8:psi:0:ips,learning_rate:0.1,0.768874
cover:4:psi:0:mtr,learning_rate:0.3,0.7689776
cover:4:psi:0:nounif:mtr,learning_rate:10.0,0.7689779999999999
cover:8:psi:0.01:ips,learning_rate:0.1,0.7692476
cover:1:mtr,learning_rate:0.001,0.7698402
cover:4:psi:0.01:mtr,learning_rate:0.3,0.7699482
cover:16:psi:0.01:dr,learning_rate:0.01,0.7701594
cover:4:psi:0.01:ips,learning_rate:0.3,0.7703086
cover:8:psi:1.0:nounif:dr,learning_rate:0.1,0.7706186
cover:16:psi:0:dr,learning_rate:1.0,0.7711492000000001
cover:16:psi:1.0:dr,learning_rate:1.0,0.7712394
cover:8:psi:0.01:dr,learning_rate:1.0,0.7713468
cover:8:psi:0.01:dr,learning_rate:0.03,0.7713736000000001
cover:4:psi:0.01:dr,learning_rate:0.3,0.7717328
cover:16:psi:0.1:ips,learning_rate:0.1,0.7727172
cover:1:mtr,learning_rate:0.003,0.7733024000000001
epsilon:0.05:dr,learning_rate:0.01,0.7743786
epsilon:0.1:ips,learning_rate:0.1,0.7744308
cover:16:psi:0:dr,learning_rate:3.0,0.7746196000000001
cover:1:dr,learning_rate:0.03,0.774761
cover:4:psi:0:dr,learning_rate:1.0,0.7747862000000001
cover:4:psi:1.0:nounif:dr,learning_rate:10.0,0.7755704
bag:4:greedify:dr,learning_rate:10.0,0.7757816
cover:8:psi:0:dr,learning_rate:1.0,0.7765278
epsilon:0.05:dr,learning_rate:3.0,0.777924
cover:8:psi:0:dr,learning_rate:3.0,0.778354
bag:4:greedify:mtr,learning_rate:0.03,0.778663
cover:8:psi:0.01:dr,learning_rate:3.0,0.779009
cover:16:psi:0.01:ips,learning_rate:0.1,0.7797794
cover:8:psi:0:nounif:ips,learning_rate:0.01,0.7803582
epsilon:0.1:mtr,learning_rate:0.001,0.7803708
cover:4:psi:0.01:dr,learning_rate:1.0,0.7805816
epsilon:0.02:mtr,learning_rate:0.001,0.7816904000000001
cover:1:ips,learning_rate:0.1,0.7821237999999999
cover:4:psi:1.0:nounif:dr,learning_rate:0.1,0.7826532
cover:4:psi:1.0:nounif:dr,learning_rate:3.0,0.7838189999999999
epsilon:0.05:mtr,learning_rate:0.001,0.7838996
cover:4:psi:0:dr,learning_rate:0.01,0.7848865999999999
epsilon:0:mtr,learning_rate:0.01,0.7850088
cover:1:nounif:mtr,learning_rate:0.01,0.7850088
cover:4:psi:0:nounif:ips,learning_rate:0.003,0.7856286000000001
epsilon:0.05:dr,learning_rate:1.0,0.7857757999999999
bag:16:greedify:dr,learning_rate:10.0,0.7859221999999999
cover:4:psi:0.01:nounif:mtr,learning_rate:10.0,0.7863572
epsilon:0.1:dr,learning_rate:10.0,0.7865678
cover:16:psi:0:nounif:ips,learning_rate:0.003,0.7873538
bag:8:mtr,learning_rate:0.03,0.7875403999999999
cover:16:psi:0.01:dr,learning_rate:3.0,0.7876515999999999
cover:4:psi:0:nounif:mtr,learning_rate:3.0,0.7877338
cover:16:psi:0.1:dr,learning_rate:1.0,0.7878749999999999
cover:4:psi:0:nounif:ips,learning_rate:0.01,0.7887815999999999
cover:1:nounif:ips,learning_rate:0.003,0.7890366
epsilon:0:ips,learning_rate:0.003,0.7890366
cover:16:psi:1.0:nounif:dr,learning_rate:10.0,0.7890499999999999
cover:16:psi:0.01:mtr,learning_rate:0.3,0.7896935999999999
bag:16:greedify:mtr,learning_rate:0.01,0.7899254
epsilon:0.02:mtr,learning_rate:0.03,0.7901878
cover:16:psi:1.0:dr,learning_rate:0.1,0.790337
cover:16:psi:0:nounif:mtr,learning_rate:0.001,0.7906448
cover:8:psi:0:ips,learning_rate:0.03,0.7909718
cover:8:psi:0:dr,learning_rate:0.01,0.7911954000000001
cover:16:psi:1.0:nounif:dr,learning_rate:0.03,0.7915318
epsilon:0.1:mtr,learning_rate:0.01,0.791657
cover:4:psi:0:ips,learning_rate:0.1,0.7917332
epsilon:0.1:dr,learning_rate:0.03,0.7919784
cover:4:psi:0.1:dr,learning_rate:3.0,0.7921760000000001
bag:16:mtr,learning_rate:0.01,0.7922198
cover:4:psi:0:nounif:ips,learning_rate:0.001,0.7926523999999999
bag:4:mtr,learning_rate:0.03,0.7929117999999999
epsilon:0.05:dr,learning_rate:10.0,0.7932262
cover:4:psi:0.1:mtr,learning_rate:0.3,0.7939963999999999
epsilon:0.1:dr,learning_rate:3.0,0.7945468
cover:16:psi:0.1:dr,learning_rate:0.03,0.7947453999999999
cover:4:psi:0:nounif:mtr,learning_rate:1.0,0.795426
cover:4:psi:0.1:ips,learning_rate:0.3,0.7955806000000001
cover:16:psi:0:dr,learning_rate:0.01,0.7957832
cover:1:nounif:mtr,learning_rate:0.03,0.7958152000000001
epsilon:0:mtr,learning_rate:0.03,0.7958152000000001
cover:8:psi:0:nounif:ips,learning_rate:0.001,0.7958955999999999
cover:8:psi:0:nounif:mtr,learning_rate:10.0,0.7965234
cover:8:psi:0:nounif:ips,learning_rate:0.003,0.7970257999999999
cover:8:psi:1.0:dr,learning_rate:0.3,0.7970927999999999
bag:16:mtr,learning_rate:0.003,0.7972657999999999
cover:4:psi:0.01:dr,learning_rate:3.0,0.7974462000000001
epsilon:0:ips,learning_rate:0.01,0.7982509999999999
cover:1:nounif:ips,learning_rate:0.01,0.7982509999999999
cover:8:psi:0.1:dr,learning_rate:3.0,0.7984864
cover:8:psi:1.0:dr,learning_rate:3.0,0.7986411999999999
cover:8:psi:0.01:ips,learning_rate:0.3,0.798654
bag:2:mtr,learning_rate:0.03,0.7987
cover:16:psi:0:nounif:mtr,learning_rate:0.01,0.7987514
cover:8:psi:0.1:ips,learning_rate:0.3,0.7988694
cover:16:psi:0.01:ips,learning_rate:0.03,0.7991374
cover:16:psi:0:nounif:mtr,learning_rate:10.0,0.7992904000000001
cover:16:psi:0:nounif:ips,learning_rate:0.01,0.7993497999999999
cover:4:psi:0:nounif:mtr,learning_rate:0.003,0.8000162
epsilon:0.1:dr,learning_rate:0.01,0.800216
cover:4:psi:0.1:ips,learning_rate:0.03,0.8002535999999999
cover:4:psi:0:mtr,learning_rate:1.0,0.800605
cover:4:psi:0.01:ips,learning_rate:0.1,0.8006224
cover:1:dr,learning_rate:0.01,0.8008470000000001
cover:8:psi:0.1:mtr,learning_rate:0.3,0.8010645999999999
cover:8:psi:0.01:nounif:ips,learning_rate:0.03,0.8012188
cover:4:psi:0:nounif:ips,learning_rate:0.3,0.8015106
cover:8:psi:0.01:nounif:mtr,learning_rate:10.0,0.801859
cover:16:psi:0:nounif:mtr,learning_rate:0.003,0.8022672
epsilon:0:ips,learning_rate:0.001,0.8023505999999999
cover:1:nounif:ips,learning_rate:0.001,0.8023505999999999
epsilon:0.05:ips,learning_rate:0.1,0.8023732000000001
cover:4:psi:0.01:mtr,learning_rate:0.1,0.8024296
cover:4:psi:1.0:dr,learning_rate:1.0,0.8027184
cover:4:psi:0.01:nounif:mtr,learning_rate:3.0,0.8030402000000001
cover:8:psi:1.0:dr,learning_rate:1.0,0.8032622
cover:16:psi:0.1:mtr,learning_rate:0.1,0.8034098000000001
cover:8:psi:0.01:mtr,learning_rate:0.1,0.8034775999999999
cover:4:psi:0.1:mtr,learning_rate:1.0,0.8036298000000001
cover:16:psi:0:ips,learning_rate:0.3,0.803763
cover:8:psi:1.0:nounif:dr,learning_rate:3.0,0.8043395999999999
cover:8:psi:0:dr,learning_rate:10.0,0.8045123999999999
bag:2:greedify:ips,learning_rate:10.0,0.8049966000000002
bag:8:dr,learning_rate:0.003,0.8052806
cover:8:psi:0:mtr,learning_rate:0.3,0.8053281999999999
cover:16:psi:0.1:dr,learning_rate:3.0,0.805439
cover:4:psi:0.01:mtr,learning_rate:1.0,0.8056186000000001
cover:16:psi:0.01:nounif:mtr,learning_rate:3.0,0.8062316
cover:16:psi:0.1:ips,learning_rate:0.3,0.8063154000000001
cover:4:psi:1.0:dr,learning_rate:0.03,0.8064089999999998
cover:16:psi:0.01:mtr,learning_rate:0.1,0.8065100000000001
cover:8:psi:0.01:nounif:ips,learning_rate:0.3,0.8065292
bag:4:ips,learning_rate:10.0,0.8070879999999999
cover:8:psi:0:ips,learning_rate:0.3,0.807132
cover:16:psi:0.01:nounif:mtr,learning_rate:10.0,0.8071374
epsilon:0:ips,learning_rate:0.03,0.8071427999999999
cover:1:nounif:ips,learning_rate:0.03,0.8071427999999999
cover:4:psi:0:ips,learning_rate:0.3,0.8072929999999999
cover:4:psi:0.1:mtr,learning_rate:0.1,0.8073754000000001
cover:4:psi:0.01:nounif:dr,learning_rate:0.01,0.8075196
epsilon:0.02:mtr,learning_rate:0.003,0.8079452
bag:8:greedify:mtr,learning_rate:0.01,0.8082226
cover:16:psi:0:nounif:ips,learning_rate:0.001,0.8082946
cover:4:psi:0.01:nounif:mtr,learning_rate:1.0,0.8083769999999999
cover:16:psi:0.1:nounif:dr,learning_rate:0.01,0.8086344000000001
bag:2:greedify:mtr,learning_rate:0.03,0.8088622000000001
epsilon:0:ips,learning_rate:0.3,0.8089251999999998
cover:1:nounif:ips,learning_rate:0.3,0.8089251999999998
cover:8:psi:0:nounif:ips,learning_rate:0.1,0.8090195999999998
cover:4:psi:0:nounif:mtr,learning_rate:0.001,0.8093188
cover:16:psi:0.01:nounif:ips,learning_rate:0.01,0.8097239999999999
cover:1:ips,learning_rate:0.3,0.8097749999999999
cover:16:psi:0.1:mtr,learning_rate:0.03,0.8098316000000001
epsilon:0.05:ips,learning_rate:1.0,0.8100732
bag:2:mtr,learning_rate:0.001,0.8102908
cover:1:ips,learning_rate:0.03,0.8103748
cover:16:psi:0.01:mtr,learning_rate:1.0,0.8106184000000001
cover:16:psi:0:mtr,learning_rate:0.01,0.8107986
cover:8:psi:0.01:mtr,learning_rate:0.3,0.8108679999999999
bag:2:greedify:mtr,learning_rate:0.01,0.8110629999999999
cover:16:psi:0:dr,learning_rate:10.0,0.8112948
cover:16:psi:0.01:ips,learning_rate:0.3,0.8113002
bag:2:ips,learning_rate:10.0,0.8114480000000001
cover:16:psi:0.1:mtr,learning_rate:0.3,0.8115294000000001
bag:16:greedify:dr,learning_rate:0.003,0.8115840000000001
bag:8:greedify:ips,learning_rate:0.3,0.8117705999999998
