ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
loan4,2,mtr,learning_rate:0.1,bag:16:greedify:mtr,0.261835,,,0.261835
loan4,2,dr,learning_rate:0.3,bag:16:greedify:dr,0.261895,,,0.261895
loan4,2,ips,learning_rate:0.3,bag:16:greedify:ips,0.295914,,,0.295914
loan4,2,mtr,learning_rate:0.3,bag:16:greedify:mtr,0.261815,,,0.261815
loan4,2,dr,learning_rate:1.0,bag:16:greedify:dr,0.262295,,,0.262295
loan4,2,ips,learning_rate:1.0,bag:16:greedify:ips,0.316174,,,0.316174
loan4,2,mtr,learning_rate:1.0,bag:16:greedify:mtr,0.261795,,,0.261795
loan4,2,dr,learning_rate:3.0,bag:16:greedify:dr,0.265775,,,0.265775
loan4,2,ips,learning_rate:3.0,bag:16:greedify:ips,0.346493,,,0.346493
loan4,2,mtr,learning_rate:3.0,bag:16:greedify:mtr,0.261815,,,0.261815
loan4,2,dr,learning_rate:10.0,bag:16:greedify:dr,0.285314,,,0.285314
loan4,2,ips,learning_rate:10.0,bag:16:greedify:ips,0.370953,,,0.370953
loan4,2,mtr,learning_rate:10.0,bag:16:greedify:mtr,0.269995,,,0.269995
loan4,2,dr,learning_rate:0.001,cover:1:dr,0.296194,,,0.296194
loan4,2,ips,learning_rate:0.001,cover:1:ips,0.358993,,,0.358993
loan4,2,mtr,learning_rate:0.001,cover:1:mtr,0.264715,,,0.264715
loan4,2,dr,learning_rate:0.003,cover:1:dr,0.265995,,,0.265995
loan4,2,ips,learning_rate:0.003,cover:1:ips,0.275314,,,0.275314
loan4,2,mtr,learning_rate:0.003,cover:1:mtr,0.264715,,,0.264715
loan4,2,dr,learning_rate:0.01,cover:1:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.01,cover:1:ips,0.264755,,,0.264755
loan4,2,mtr,learning_rate:0.01,cover:1:mtr,0.264715,,,0.264715
loan4,2,dr,learning_rate:0.03,cover:1:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.03,cover:1:ips,0.264735,,,0.264735
loan4,2,mtr,learning_rate:0.03,cover:1:mtr,0.264995,,,0.264995
loan4,2,dr,learning_rate:0.1,cover:1:dr,0.264835,,,0.264835
loan4,2,ips,learning_rate:0.1,cover:1:ips,0.264775,,,0.264775
loan4,2,mtr,learning_rate:0.1,cover:1:mtr,0.277734,,,0.277734
loan4,2,dr,learning_rate:0.3,cover:1:dr,0.277634,,,0.277634
loan4,2,ips,learning_rate:0.3,cover:1:ips,0.281454,,,0.281454
loan4,2,mtr,learning_rate:0.3,cover:1:mtr,0.286994,,,0.286994
loan4,2,dr,learning_rate:1.0,cover:1:dr,0.311754,,,0.311754
loan4,2,ips,learning_rate:1.0,cover:1:ips,0.306394,,,0.306394
loan4,2,mtr,learning_rate:1.0,cover:1:mtr,0.276514,,,0.276514
loan4,2,dr,learning_rate:3.0,cover:1:dr,0.329353,,,0.329353
loan4,2,ips,learning_rate:3.0,cover:1:ips,0.344413,,,0.344413
loan4,2,mtr,learning_rate:3.0,cover:1:mtr,0.270895,,,0.270895
loan4,2,dr,learning_rate:10.0,cover:1:dr,0.335753,,,0.335753
loan4,2,ips,learning_rate:10.0,cover:1:ips,0.378412,,,0.378412
loan4,2,mtr,learning_rate:10.0,cover:1:mtr,0.271095,,,0.271095
loan4,2,dr,learning_rate:0.001,cover:1:nounif:dr,0.277054,,,0.277054
loan4,2,ips,learning_rate:0.001,cover:1:nounif:ips,0.360933,,,0.360933
loan4,2,mtr,learning_rate:0.001,cover:1:nounif:mtr,0.292194,,,0.292194
loan4,2,dr,learning_rate:0.003,cover:1:nounif:dr,0.264235,,,0.264235
loan4,2,ips,learning_rate:0.003,cover:1:nounif:ips,0.359773,,,0.359773
loan4,2,mtr,learning_rate:0.003,cover:1:nounif:mtr,0.266715,,,0.266715
loan4,2,dr,learning_rate:0.01,cover:1:nounif:dr,0.262255,,,0.262255
loan4,2,ips,learning_rate:0.01,cover:1:nounif:ips,0.358193,,,0.358193
loan4,2,mtr,learning_rate:0.01,cover:1:nounif:mtr,0.262335,,,0.262335
loan4,2,dr,learning_rate:0.03,cover:1:nounif:dr,0.261855,,,0.261855
loan4,2,ips,learning_rate:0.03,cover:1:nounif:ips,0.360213,,,0.360213
loan4,2,mtr,learning_rate:0.03,cover:1:nounif:mtr,0.261895,,,0.261895
loan4,2,dr,learning_rate:0.1,cover:1:nounif:dr,0.261835,,,0.261835
loan4,2,ips,learning_rate:0.1,cover:1:nounif:ips,0.360513,,,0.360513
loan4,2,mtr,learning_rate:0.1,cover:1:nounif:mtr,0.261795,,,0.261795
loan4,2,dr,learning_rate:0.3,cover:1:nounif:dr,0.261815,,,0.261815
loan4,2,ips,learning_rate:0.3,cover:1:nounif:ips,0.364053,,,0.364053
loan4,2,mtr,learning_rate:0.3,cover:1:nounif:mtr,0.261775,,,0.261775
loan4,2,dr,learning_rate:1.0,cover:1:nounif:dr,0.261855,,,0.261855
loan4,2,ips,learning_rate:1.0,cover:1:nounif:ips,0.374353,,,0.374353
loan4,2,mtr,learning_rate:1.0,cover:1:nounif:mtr,0.261775,,,0.261775
loan4,2,dr,learning_rate:3.0,cover:1:nounif:dr,0.262075,,,0.262075
loan4,2,ips,learning_rate:3.0,cover:1:nounif:ips,0.383632,,,0.383632
loan4,2,mtr,learning_rate:3.0,cover:1:nounif:mtr,0.261775,,,0.261775
loan4,2,dr,learning_rate:10.0,cover:1:nounif:dr,0.263415,,,0.263415
loan4,2,ips,learning_rate:10.0,cover:1:nounif:ips,0.392812,,,0.392812
loan4,2,mtr,learning_rate:10.0,cover:1:nounif:mtr,0.262075,,,0.262075
loan4,2,dr,learning_rate:0.001,cover:4:psi:0:dr,0.299834,,,0.299834
loan4,2,ips,learning_rate:0.001,cover:4:psi:0:ips,0.360313,,,0.360313
loan4,2,mtr,learning_rate:0.001,cover:4:psi:0:mtr,0.315334,,,0.315334
loan4,2,dr,learning_rate:0.003,cover:4:psi:0:dr,0.265835,,,0.265835
loan4,2,ips,learning_rate:0.003,cover:4:psi:0:ips,0.268235,,,0.268235
loan4,2,mtr,learning_rate:0.003,cover:4:psi:0:mtr,0.266775,,,0.266775
loan4,2,dr,learning_rate:0.01,cover:4:psi:0:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.01,cover:4:psi:0:ips,0.264755,,,0.264755
loan4,2,mtr,learning_rate:0.01,cover:4:psi:0:mtr,0.264715,,,0.264715
loan4,2,dr,learning_rate:0.03,cover:4:psi:0:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.03,cover:4:psi:0:ips,0.264735,,,0.264735
loan4,2,mtr,learning_rate:0.03,cover:4:psi:0:mtr,0.264755,,,0.264755
loan4,2,dr,learning_rate:0.1,cover:4:psi:0:dr,0.264875,,,0.264875
loan4,2,ips,learning_rate:0.1,cover:4:psi:0:ips,0.264775,,,0.264775
loan4,2,mtr,learning_rate:0.1,cover:4:psi:0:mtr,0.267995,,,0.267995
loan4,2,dr,learning_rate:0.3,cover:4:psi:0:dr,0.277594,,,0.277594
loan4,2,ips,learning_rate:0.3,cover:4:psi:0:ips,0.281454,,,0.281454
loan4,2,mtr,learning_rate:0.3,cover:4:psi:0:mtr,0.276994,,,0.276994
loan4,2,dr,learning_rate:1.0,cover:4:psi:0:dr,0.311554,,,0.311554
loan4,2,ips,learning_rate:1.0,cover:4:psi:0:ips,0.306334,,,0.306334
loan4,2,mtr,learning_rate:1.0,cover:4:psi:0:mtr,0.300754,,,0.300754
loan4,2,dr,learning_rate:3.0,cover:4:psi:0:dr,0.329473,,,0.329473
loan4,2,ips,learning_rate:3.0,cover:4:psi:0:ips,0.344413,,,0.344413
loan4,2,mtr,learning_rate:3.0,cover:4:psi:0:mtr,0.317434,,,0.317434
loan4,2,dr,learning_rate:10.0,cover:4:psi:0:dr,0.334713,,,0.334713
loan4,2,ips,learning_rate:10.0,cover:4:psi:0:ips,0.378412,,,0.378412
loan4,2,mtr,learning_rate:10.0,cover:4:psi:0:mtr,0.325413,,,0.325413
loan4,2,dr,learning_rate:0.001,cover:4:psi:0:nounif:dr,0.276514,,,0.276514
loan4,2,ips,learning_rate:0.001,cover:4:psi:0:nounif:ips,0.361293,,,0.361293
loan4,2,mtr,learning_rate:0.001,cover:4:psi:0:nounif:mtr,0.271415,,,0.271415
loan4,2,dr,learning_rate:0.003,cover:4:psi:0:nounif:dr,0.263735,,,0.263735
loan4,2,ips,learning_rate:0.003,cover:4:psi:0:nounif:ips,0.359473,,,0.359473
loan4,2,mtr,learning_rate:0.003,cover:4:psi:0:nounif:mtr,0.263435,,,0.263435
loan4,2,dr,learning_rate:0.01,cover:4:psi:0:nounif:dr,0.262175,,,0.262175
loan4,2,ips,learning_rate:0.01,cover:4:psi:0:nounif:ips,0.359273,,,0.359273
loan4,2,mtr,learning_rate:0.01,cover:4:psi:0:nounif:mtr,0.262015,,,0.262015
loan4,2,dr,learning_rate:0.03,cover:4:psi:0:nounif:dr,0.261875,,,0.261875
loan4,2,ips,learning_rate:0.03,cover:4:psi:0:nounif:ips,0.359233,,,0.359233
loan4,2,mtr,learning_rate:0.03,cover:4:psi:0:nounif:mtr,0.261915,,,0.261915
loan4,2,dr,learning_rate:0.1,cover:4:psi:0:nounif:dr,0.261835,,,0.261835
loan4,2,ips,learning_rate:0.1,cover:4:psi:0:nounif:ips,0.359873,,,0.359873
loan4,2,mtr,learning_rate:0.1,cover:4:psi:0:nounif:mtr,0.261835,,,0.261835
loan4,2,dr,learning_rate:0.3,cover:4:psi:0:nounif:dr,0.261815,,,0.261815
loan4,2,ips,learning_rate:0.3,cover:4:psi:0:nounif:ips,0.362573,,,0.362573
loan4,2,mtr,learning_rate:0.3,cover:4:psi:0:nounif:mtr,0.261835,,,0.261835
loan4,2,dr,learning_rate:1.0,cover:4:psi:0:nounif:dr,0.261855,,,0.261855
loan4,2,ips,learning_rate:1.0,cover:4:psi:0:nounif:ips,0.372293,,,0.372293
loan4,2,mtr,learning_rate:1.0,cover:4:psi:0:nounif:mtr,0.261935,,,0.261935
loan4,2,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,0.261815,,,0.261815
loan4,2,ips,learning_rate:3.0,cover:4:psi:0:nounif:ips,0.383312,,,0.383312
loan4,2,mtr,learning_rate:3.0,cover:4:psi:0:nounif:mtr,0.261975,,,0.261975
loan4,2,dr,learning_rate:10.0,cover:4:psi:0:nounif:dr,0.262835,,,0.262835
loan4,2,ips,learning_rate:10.0,cover:4:psi:0:nounif:ips,0.394852,,,0.394852
loan4,2,mtr,learning_rate:10.0,cover:4:psi:0:nounif:mtr,0.262995,,,0.262995
loan4,2,dr,learning_rate:0.001,cover:4:psi:0.01:dr,0.282154,,,0.282154
loan4,2,ips,learning_rate:0.001,cover:4:psi:0.01:ips,0.358633,,,0.358633
loan4,2,mtr,learning_rate:0.001,cover:4:psi:0.01:mtr,0.318254,,,0.318254
loan4,2,dr,learning_rate:0.003,cover:4:psi:0.01:dr,0.266035,,,0.266035
loan4,2,ips,learning_rate:0.003,cover:4:psi:0.01:ips,0.268515,,,0.268515
loan4,2,mtr,learning_rate:0.003,cover:4:psi:0.01:mtr,0.268295,,,0.268295
loan4,2,dr,learning_rate:0.01,cover:4:psi:0.01:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.01,cover:4:psi:0.01:ips,0.264755,,,0.264755
loan4,2,mtr,learning_rate:0.01,cover:4:psi:0.01:mtr,0.264715,,,0.264715
loan4,2,dr,learning_rate:0.03,cover:4:psi:0.01:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.03,cover:4:psi:0.01:ips,0.264735,,,0.264735
loan4,2,mtr,learning_rate:0.03,cover:4:psi:0.01:mtr,0.264755,,,0.264755
loan4,2,dr,learning_rate:0.1,cover:4:psi:0.01:dr,0.264835,,,0.264835
loan4,2,ips,learning_rate:0.1,cover:4:psi:0.01:ips,0.264855,,,0.264855
loan4,2,mtr,learning_rate:0.1,cover:4:psi:0.01:mtr,0.267795,,,0.267795
loan4,2,dr,learning_rate:0.3,cover:4:psi:0.01:dr,0.276134,,,0.276134
loan4,2,ips,learning_rate:0.3,cover:4:psi:0.01:ips,0.281594,,,0.281594
loan4,2,mtr,learning_rate:0.3,cover:4:psi:0.01:mtr,0.275934,,,0.275934
loan4,2,dr,learning_rate:1.0,cover:4:psi:0.01:dr,0.311994,,,0.311994
loan4,2,ips,learning_rate:1.0,cover:4:psi:0.01:ips,0.308854,,,0.308854
loan4,2,mtr,learning_rate:1.0,cover:4:psi:0.01:mtr,0.301134,,,0.301134
loan4,2,dr,learning_rate:3.0,cover:4:psi:0.01:dr,0.329553,,,0.329553
loan4,2,ips,learning_rate:3.0,cover:4:psi:0.01:ips,0.343653,,,0.343653
loan4,2,mtr,learning_rate:3.0,cover:4:psi:0.01:mtr,0.314994,,,0.314994
loan4,2,dr,learning_rate:10.0,cover:4:psi:0.01:dr,0.336213,,,0.336213
loan4,2,ips,learning_rate:10.0,cover:4:psi:0.01:ips,0.378732,,,0.378732
loan4,2,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.325393,,,0.325393
loan4,2,dr,learning_rate:0.001,cover:4:psi:0.01:nounif:dr,0.269235,,,0.269235
loan4,2,ips,learning_rate:0.001,cover:4:psi:0.01:nounif:ips,0.304174,,,0.304174
loan4,2,mtr,learning_rate:0.001,cover:4:psi:0.01:nounif:mtr,0.269535,,,0.269535
loan4,2,dr,learning_rate:0.003,cover:4:psi:0.01:nounif:dr,0.262895,,,0.262895
loan4,2,ips,learning_rate:0.003,cover:4:psi:0.01:nounif:ips,0.294754,,,0.294754
loan4,2,mtr,learning_rate:0.003,cover:4:psi:0.01:nounif:mtr,0.263435,,,0.263435
loan4,2,dr,learning_rate:0.01,cover:4:psi:0.01:nounif:dr,0.262015,,,0.262015
loan4,2,ips,learning_rate:0.01,cover:4:psi:0.01:nounif:ips,0.310214,,,0.310214
loan4,2,mtr,learning_rate:0.01,cover:4:psi:0.01:nounif:mtr,0.262155,,,0.262155
loan4,2,dr,learning_rate:0.03,cover:4:psi:0.01:nounif:dr,0.261695,,,0.261695
loan4,2,ips,learning_rate:0.03,cover:4:psi:0.01:nounif:ips,0.325993,,,0.325993
loan4,2,mtr,learning_rate:0.03,cover:4:psi:0.01:nounif:mtr,0.261895,,,0.261895
loan4,2,dr,learning_rate:0.1,cover:4:psi:0.01:nounif:dr,0.261795,,,0.261795
loan4,2,ips,learning_rate:0.1,cover:4:psi:0.01:nounif:ips,0.340773,,,0.340773
loan4,2,mtr,learning_rate:0.1,cover:4:psi:0.01:nounif:mtr,0.261835,,,0.261835
loan4,2,dr,learning_rate:0.3,cover:4:psi:0.01:nounif:dr,0.261775,,,0.261775
loan4,2,ips,learning_rate:0.3,cover:4:psi:0.01:nounif:ips,0.356853,,,0.356853
loan4,2,mtr,learning_rate:0.3,cover:4:psi:0.01:nounif:mtr,0.261775,,,0.261775
loan4,2,dr,learning_rate:1.0,cover:4:psi:0.01:nounif:dr,0.261815,,,0.261815
loan4,2,ips,learning_rate:1.0,cover:4:psi:0.01:nounif:ips,0.371373,,,0.371373
loan4,2,mtr,learning_rate:1.0,cover:4:psi:0.01:nounif:mtr,0.261935,,,0.261935
loan4,2,dr,learning_rate:3.0,cover:4:psi:0.01:nounif:dr,0.261975,,,0.261975
loan4,2,ips,learning_rate:3.0,cover:4:psi:0.01:nounif:ips,0.384032,,,0.384032
loan4,2,mtr,learning_rate:3.0,cover:4:psi:0.01:nounif:mtr,0.262035,,,0.262035
loan4,2,dr,learning_rate:10.0,cover:4:psi:0.01:nounif:dr,0.262295,,,0.262295
loan4,2,ips,learning_rate:10.0,cover:4:psi:0.01:nounif:ips,0.396572,,,0.396572
loan4,2,mtr,learning_rate:10.0,cover:4:psi:0.01:nounif:mtr,0.262235,,,0.262235
loan4,2,dr,learning_rate:0.001,cover:4:psi:0.1:dr,0.299674,,,0.299674
loan4,2,ips,learning_rate:0.001,cover:4:psi:0.1:ips,0.403352,,,0.403352
loan4,2,mtr,learning_rate:0.001,cover:4:psi:0.1:mtr,0.299854,,,0.299854
loan4,2,dr,learning_rate:0.003,cover:4:psi:0.1:dr,0.268875,,,0.268875
loan4,2,ips,learning_rate:0.003,cover:4:psi:0.1:ips,0.270235,,,0.270235
loan4,2,mtr,learning_rate:0.003,cover:4:psi:0.1:mtr,0.268835,,,0.268835
loan4,2,dr,learning_rate:0.01,cover:4:psi:0.1:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.01,cover:4:psi:0.1:ips,0.265075,,,0.265075
loan4,2,mtr,learning_rate:0.01,cover:4:psi:0.1:mtr,0.264715,,,0.264715
loan4,2,dr,learning_rate:0.03,cover:4:psi:0.1:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.03,cover:4:psi:0.1:ips,0.264735,,,0.264735
loan4,2,mtr,learning_rate:0.03,cover:4:psi:0.1:mtr,0.264755,,,0.264755
loan4,2,dr,learning_rate:0.1,cover:4:psi:0.1:dr,0.265475,,,0.265475
loan4,2,ips,learning_rate:0.1,cover:4:psi:0.1:ips,0.265455,,,0.265455
loan4,2,mtr,learning_rate:0.1,cover:4:psi:0.1:mtr,0.267855,,,0.267855
loan4,2,dr,learning_rate:0.3,cover:4:psi:0.1:dr,0.278154,,,0.278154
loan4,2,ips,learning_rate:0.3,cover:4:psi:0.1:ips,0.283574,,,0.283574
loan4,2,mtr,learning_rate:0.3,cover:4:psi:0.1:mtr,0.278274,,,0.278274
loan4,2,dr,learning_rate:1.0,cover:4:psi:0.1:dr,0.311794,,,0.311794
loan4,2,ips,learning_rate:1.0,cover:4:psi:0.1:ips,0.311494,,,0.311494
loan4,2,mtr,learning_rate:1.0,cover:4:psi:0.1:mtr,0.306034,,,0.306034
loan4,2,dr,learning_rate:3.0,cover:4:psi:0.1:dr,0.327573,,,0.327573
loan4,2,ips,learning_rate:3.0,cover:4:psi:0.1:ips,0.342273,,,0.342273
loan4,2,mtr,learning_rate:3.0,cover:4:psi:0.1:mtr,0.317294,,,0.317294
loan4,2,dr,learning_rate:10.0,cover:4:psi:0.1:dr,0.338913,,,0.338913
loan4,2,ips,learning_rate:10.0,cover:4:psi:0.1:ips,0.389612,,,0.389612
loan4,2,mtr,learning_rate:10.0,cover:4:psi:0.1:mtr,0.329113,,,0.329113
loan4,2,dr,learning_rate:0.001,cover:4:psi:0.1:nounif:dr,0.273435,,,0.273435
loan4,2,ips,learning_rate:0.001,cover:4:psi:0.1:nounif:ips,0.315014,,,0.315014
loan4,2,mtr,learning_rate:0.001,cover:4:psi:0.1:nounif:mtr,0.272655,,,0.272655
loan4,2,dr,learning_rate:0.003,cover:4:psi:0.1:nounif:dr,0.263355,,,0.263355
loan4,2,ips,learning_rate:0.003,cover:4:psi:0.1:nounif:ips,0.302714,,,0.302714
loan4,2,mtr,learning_rate:0.003,cover:4:psi:0.1:nounif:mtr,0.263175,,,0.263175
loan4,2,dr,learning_rate:0.01,cover:4:psi:0.1:nounif:dr,0.262175,,,0.262175
loan4,2,ips,learning_rate:0.01,cover:4:psi:0.1:nounif:ips,0.301534,,,0.301534
loan4,2,mtr,learning_rate:0.01,cover:4:psi:0.1:nounif:mtr,0.262095,,,0.262095
loan4,2,dr,learning_rate:0.03,cover:4:psi:0.1:nounif:dr,0.261915,,,0.261915
loan4,2,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.302334,,,0.302334
loan4,2,mtr,learning_rate:0.03,cover:4:psi:0.1:nounif:mtr,0.261835,,,0.261835
loan4,2,dr,learning_rate:0.1,cover:4:psi:0.1:nounif:dr,0.261815,,,0.261815
loan4,2,ips,learning_rate:0.1,cover:4:psi:0.1:nounif:ips,0.325613,,,0.325613
loan4,2,mtr,learning_rate:0.1,cover:4:psi:0.1:nounif:mtr,0.261875,,,0.261875
loan4,2,dr,learning_rate:0.3,cover:4:psi:0.1:nounif:dr,0.261775,,,0.261775
loan4,2,ips,learning_rate:0.3,cover:4:psi:0.1:nounif:ips,0.343733,,,0.343733
loan4,2,mtr,learning_rate:0.3,cover:4:psi:0.1:nounif:mtr,0.261775,,,0.261775
loan4,2,dr,learning_rate:1.0,cover:4:psi:0.1:nounif:dr,0.261815,,,0.261815
loan4,2,ips,learning_rate:1.0,cover:4:psi:0.1:nounif:ips,0.361573,,,0.361573
loan4,2,mtr,learning_rate:1.0,cover:4:psi:0.1:nounif:mtr,0.261955,,,0.261955
loan4,2,dr,learning_rate:3.0,cover:4:psi:0.1:nounif:dr,0.262015,,,0.262015
loan4,2,ips,learning_rate:3.0,cover:4:psi:0.1:nounif:ips,0.384532,,,0.384532
loan4,2,mtr,learning_rate:3.0,cover:4:psi:0.1:nounif:mtr,0.262055,,,0.262055
loan4,2,dr,learning_rate:10.0,cover:4:psi:0.1:nounif:dr,0.263035,,,0.263035
loan4,2,ips,learning_rate:10.0,cover:4:psi:0.1:nounif:ips,0.403832,,,0.403832
loan4,2,mtr,learning_rate:10.0,cover:4:psi:0.1:nounif:mtr,0.262615,,,0.262615
loan4,2,dr,learning_rate:0.001,cover:4:psi:1.0:dr,0.380272,,,0.380272
loan4,2,ips,learning_rate:0.001,cover:4:psi:1.0:ips,0.380252,,,0.380252
loan4,2,mtr,learning_rate:0.001,cover:4:psi:1.0:mtr,0.379412,,,0.379412
loan4,2,dr,learning_rate:0.003,cover:4:psi:1.0:dr,0.377452,,,0.377452
loan4,2,ips,learning_rate:0.003,cover:4:psi:1.0:ips,0.379612,,,0.379612
loan4,2,mtr,learning_rate:0.003,cover:4:psi:1.0:mtr,0.377132,,,0.377132
loan4,2,dr,learning_rate:0.01,cover:4:psi:1.0:dr,0.333213,,,0.333213
loan4,2,ips,learning_rate:0.01,cover:4:psi:1.0:ips,0.350253,,,0.350253
loan4,2,mtr,learning_rate:0.01,cover:4:psi:1.0:mtr,0.333233,,,0.333233
loan4,2,dr,learning_rate:0.03,cover:4:psi:1.0:dr,0.316094,,,0.316094
loan4,2,ips,learning_rate:0.03,cover:4:psi:1.0:ips,0.328813,,,0.328813
loan4,2,mtr,learning_rate:0.03,cover:4:psi:1.0:mtr,0.316094,,,0.316094
loan4,2,dr,learning_rate:0.1,cover:4:psi:1.0:dr,0.312354,,,0.312354
loan4,2,ips,learning_rate:0.1,cover:4:psi:1.0:ips,0.322854,,,0.322854
loan4,2,mtr,learning_rate:0.1,cover:4:psi:1.0:mtr,0.312554,,,0.312554
loan4,2,dr,learning_rate:0.3,cover:4:psi:1.0:dr,0.330893,,,0.330893
loan4,2,ips,learning_rate:0.3,cover:4:psi:1.0:ips,0.345793,,,0.345793
loan4,2,mtr,learning_rate:0.3,cover:4:psi:1.0:mtr,0.327533,,,0.327533
loan4,2,dr,learning_rate:1.0,cover:4:psi:1.0:dr,0.339853,,,0.339853
loan4,2,ips,learning_rate:1.0,cover:4:psi:1.0:ips,0.359213,,,0.359213
loan4,2,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,0.352213,,,0.352213
loan4,2,dr,learning_rate:3.0,cover:4:psi:1.0:dr,0.355553,,,0.355553
loan4,2,ips,learning_rate:3.0,cover:4:psi:1.0:ips,0.380732,,,0.380732
loan4,2,mtr,learning_rate:3.0,cover:4:psi:1.0:mtr,0.357293,,,0.357293
loan4,2,dr,learning_rate:10.0,cover:4:psi:1.0:dr,0.367453,,,0.367453
loan4,2,ips,learning_rate:10.0,cover:4:psi:1.0:ips,0.411812,,,0.411812
loan4,2,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.365953,,,0.365953
loan4,2,dr,learning_rate:0.001,cover:4:psi:1.0:nounif:dr,0.379232,,,0.379232
loan4,2,ips,learning_rate:0.001,cover:4:psi:1.0:nounif:ips,0.380492,,,0.380492
loan4,2,mtr,learning_rate:0.001,cover:4:psi:1.0:nounif:mtr,0.380092,,,0.380092
loan4,2,dr,learning_rate:0.003,cover:4:psi:1.0:nounif:dr,0.378952,,,0.378952
loan4,2,ips,learning_rate:0.003,cover:4:psi:1.0:nounif:ips,0.380172,,,0.380172
loan4,2,mtr,learning_rate:0.003,cover:4:psi:1.0:nounif:mtr,0.378832,,,0.378832
loan4,2,dr,learning_rate:0.01,cover:4:psi:1.0:nounif:dr,0.353693,,,0.353693
loan4,2,ips,learning_rate:0.01,cover:4:psi:1.0:nounif:ips,0.375392,,,0.375392
loan4,2,mtr,learning_rate:0.01,cover:4:psi:1.0:nounif:mtr,0.353653,,,0.353653
loan4,2,dr,learning_rate:0.03,cover:4:psi:1.0:nounif:dr,0.324674,,,0.324674
loan4,2,ips,learning_rate:0.03,cover:4:psi:1.0:nounif:ips,0.366813,,,0.366813
loan4,2,mtr,learning_rate:0.03,cover:4:psi:1.0:nounif:mtr,0.326333,,,0.326333
loan4,2,dr,learning_rate:0.1,cover:4:psi:1.0:nounif:dr,0.324314,,,0.324314
loan4,2,ips,learning_rate:0.1,cover:4:psi:1.0:nounif:ips,0.365593,,,0.365593
loan4,2,mtr,learning_rate:0.1,cover:4:psi:1.0:nounif:mtr,0.323394,,,0.323394
loan4,2,dr,learning_rate:0.3,cover:4:psi:1.0:nounif:dr,0.334733,,,0.334733
loan4,2,ips,learning_rate:0.3,cover:4:psi:1.0:nounif:ips,0.367693,,,0.367693
loan4,2,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,0.333533,,,0.333533
loan4,2,dr,learning_rate:1.0,cover:4:psi:1.0:nounif:dr,0.261815,,,0.261815
loan4,2,ips,learning_rate:1.0,cover:4:psi:1.0:nounif:ips,0.389252,,,0.389252
loan4,2,mtr,learning_rate:1.0,cover:4:psi:1.0:nounif:mtr,0.312274,,,0.312274
loan4,2,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.304574,,,0.304574
loan4,2,ips,learning_rate:3.0,cover:4:psi:1.0:nounif:ips,0.410952,,,0.410952
loan4,2,mtr,learning_rate:3.0,cover:4:psi:1.0:nounif:mtr,0.305174,,,0.305174
loan4,2,dr,learning_rate:10.0,cover:4:psi:1.0:nounif:dr,0.298794,,,0.298794
loan4,2,ips,learning_rate:10.0,cover:4:psi:1.0:nounif:ips,0.434531,,,0.434531
loan4,2,mtr,learning_rate:10.0,cover:4:psi:1.0:nounif:mtr,0.303354,,,0.303354
loan4,2,dr,learning_rate:0.001,cover:8:psi:0:dr,0.294494,,,0.294494
loan4,2,ips,learning_rate:0.001,cover:8:psi:0:ips,0.292974,,,0.292974
loan4,2,mtr,learning_rate:0.001,cover:8:psi:0:mtr,0.317134,,,0.317134
loan4,2,dr,learning_rate:0.003,cover:8:psi:0:dr,0.267495,,,0.267495
loan4,2,ips,learning_rate:0.003,cover:8:psi:0:ips,0.275194,,,0.275194
loan4,2,mtr,learning_rate:0.003,cover:8:psi:0:mtr,0.266875,,,0.266875
loan4,2,dr,learning_rate:0.01,cover:8:psi:0:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.01,cover:8:psi:0:ips,0.264755,,,0.264755
loan4,2,mtr,learning_rate:0.01,cover:8:psi:0:mtr,0.264715,,,0.264715
loan4,2,dr,learning_rate:0.03,cover:8:psi:0:dr,0.264715,,,0.264715
loan4,2,ips,learning_rate:0.03,cover:8:psi:0:ips,0.264735,,,0.264735
loan4,2,mtr,learning_rate:0.03,cover:8:psi:0:mtr,0.264835,,,0.264835
loan4,2,dr,learning_rate:0.1,cover:8:psi:0:dr,0.264895,,,0.264895
loan4,2,ips,learning_rate:0.1,cover:8:psi:0:ips,0.264775,,,0.264775
loan4,2,mtr,learning_rate:0.1,cover:8:psi:0:mtr,0.266115,,,0.266115
loan4,2,dr,learning_rate:0.3,cover:8:psi:0:dr,0.277534,,,0.277534
