,ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
10802,8,2,dr,learning_rate:0.3,cover:4:psi:0.1:nounif:dr,0.023188,345,6,0.023188
637,10,4,ips,learning_rate:0.3,cover:8:psi:0:nounif:ips,0.182432,148,18,0.182432
2232,12,10,dr,learning_rate:1.0,bag:4:dr,0.5535,2000,216,0.5535
4335,16,10,dr,learning_rate:10.0,bag:8:dr,0.8815,2000,64,0.8815
6303,20,10,ips,learning_rate:0.01,epsilon:0.05:ips,0.8375,2000,240,0.8375
3739,14,10,ips,learning_rate:0.003,cover:8:psi:0:nounif:ips,0.877,2000,76,0.877
4068,14,10,dr,learning_rate:0.03,cover:16:psi:0.1:nounif:dr,0.838,2000,76,0.838
1388,11,3,mtr,learning_rate:1.0,cover:1:mtr,0.16,625,4,0.16
1434,11,3,dr,learning_rate:0.1,cover:4:psi:0:dr,0.1824,625,4,0.1824
8262,21,4,ips,learning_rate:0.1,cover:16:psi:1.0:ips,0.318866,1728,6,0.318866
7230,20,10,ips,learning_rate:0.3,cover:16:psi:1.0:ips,0.8005,2000,240,0.8005
9193,3,2,mtr,learning_rate:10.0,cover:16:psi:0.01:mtr,0.263454,3196,36,0.263454
4987,16,10,ips,learning_rate:0.001,cover:16:psi:0:nounif:ips,0.8815,2000,64,0.8815
7750,21,4,mtr,learning_rate:0.1,cover:4:psi:0.01:nounif:mtr,0.242477,1728,6,0.242477
7779,21,4,ips,learning_rate:0.3,cover:4:psi:0.1:ips,0.236111,1728,6,0.236111
2240,12,10,mtr,learning_rate:10.0,bag:4:mtr,0.589,2000,216,0.589
2437,12,10,ips,learning_rate:0.01,cover:1:nounif:ips,0.678,2000,216,0.678
9354,6,26,ips,learning_rate:0.01,epsilon:0:ips,0.94785,20000,16,0.94785
3698,14,10,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,0.8825,2000,76,0.8825
8995,3,2,mtr,learning_rate:0.3,cover:8:psi:0.01:nounif:mtr,0.208698,3196,36,0.208698
3241,14,10,ips,learning_rate:1.0,bag:2:ips,0.879,2000,76,0.879
4815,16,10,dr,learning_rate:1.0,cover:8:psi:0.01:dr,0.891,2000,64,0.891
398,10,4,mtr,learning_rate:1.0,cover:4:psi:0:mtr,0.364865,148,18,0.364865
2479,12,10,ips,learning_rate:3.0,cover:4:psi:0:ips,0.802,2000,216,0.802
2778,12,10,dr,learning_rate:10.0,cover:8:psi:0.01:nounif:dr,0.49,2000,216,0.49
5135,16,10,mtr,learning_rate:0.1,cover:16:psi:1.0:mtr,0.883,2000,64,0.883
2491,12,10,ips,learning_rate:0.01,cover:4:psi:0:nounif:ips,0.65,2000,216,0.65
7384,21,4,mtr,learning_rate:10.0,epsilon:0.1:mtr,0.15162,1728,6,0.15162
104,10,4,mtr,learning_rate:3.0,epsilon:0.1:mtr,0.22973,148,18,0.22973
5421,18,10,dr,learning_rate:3.0,bag:2:greedify:dr,0.717,2000,6,0.717
11011,8,2,mtr,learning_rate:0.01,cover:8:psi:0.1:nounif:mtr,0.037681,345,6,0.037681
615,10,4,dr,learning_rate:3.0,cover:8:psi:0:dr,0.364865,148,18,0.364865
9481,6,26,mtr,learning_rate:10.0,bag:2:mtr,0.83295,20000,16,0.83295
10234,6,26,mtr,learning_rate:3.0,cover:16:psi:0.1:mtr,0.9348,20000,16,0.9348
7587,21,4,ips,learning_rate:0.1,bag:16:greedify:ips,0.175926,1728,6,0.175926
3220,14,10,ips,learning_rate:10.0,epsilon:0.1:ips,0.8825,2000,76,0.8825
1270,11,3,ips,learning_rate:0.03,bag:2:greedify:ips,0.1936,625,4,0.1936
10070,6,26,dr,learning_rate:3.0,cover:8:psi:1.0:dr,0.92755,20000,16,0.92755
10127,6,26,dr,learning_rate:10.0,cover:16:psi:0:dr,0.92665,20000,16,0.92665
9587,6,26,dr,learning_rate:10.0,bag:2:greedify:dr,0.79145,20000,16,0.79145
474,10,4,dr,learning_rate:0.3,cover:4:psi:0.01:nounif:dr,0.135135,148,18,0.135135
2768,12,10,mtr,learning_rate:0.1,cover:8:psi:0.01:nounif:mtr,0.7465,2000,216,0.7465
1877,11,3,mtr,learning_rate:3.0,cover:16:psi:0:mtr,0.2304,625,4,0.2304
3408,14,10,dr,learning_rate:10.0,bag:8:greedify:dr,0.8855,2000,76,0.8855
9504,6,26,ips,learning_rate:3.0,bag:4:ips,0.95045,20000,16,0.95045
367,10,4,ips,learning_rate:0.3,cover:1:nounif:ips,0.182432,148,18,0.182432
7373,21,4,dr,learning_rate:0.3,epsilon:0.1:dr,0.166667,1728,6,0.166667
9400,6,26,mtr,learning_rate:10.0,epsilon:0.02:mtr,0.7823,20000,16,0.7823
3476,14,10,mtr,learning_rate:0.03,cover:1:nounif:mtr,0.8645,2000,76,0.8645
3570,14,10,dr,learning_rate:10.0,cover:4:psi:0.01:dr,0.8855,2000,76,0.8855
4822,16,10,ips,learning_rate:10.0,cover:8:psi:0.01:ips,0.881,2000,64,0.881
10795,8,2,mtr,learning_rate:0.01,cover:4:psi:0.1:nounif:mtr,0.04058,345,6,0.04058
4941,16,10,dr,learning_rate:0.03,cover:8:psi:1.0:nounif:dr,0.889,2000,64,0.889
8261,21,4,dr,learning_rate:0.1,cover:16:psi:1.0:dr,0.183449,1728,6,0.183449
7510,21,4,mtr,learning_rate:0.3,bag:2:greedify:mtr,0.092014,1728,6,0.092014
9154,3,2,mtr,learning_rate:0.1,cover:16:psi:0:nounif:mtr,0.205882,3196,36,0.205882
9192,3,2,ips,learning_rate:10.0,cover:16:psi:0.01:ips,0.265957,3196,36,0.265957
6722,20,10,dr,learning_rate:3.0,cover:4:psi:0.01:nounif:dr,0.67,2000,240,0.67
6592,20,10,mtr,learning_rate:10.0,cover:1:mtr,0.666,2000,240,0.666
4413,16,10,dr,learning_rate:3.0,bag:4:greedify:dr,0.8655,2000,64,0.8655
4672,16,10,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.879,2000,64,0.879
6123,18,10,dr,learning_rate:3.0,cover:16:psi:0.1:dr,0.7855,2000,6,0.7855
8815,3,2,mtr,learning_rate:10.0,cover:4:psi:0.1:mtr,0.241239,3196,36,0.241239
9705,6,26,ips,learning_rate:0.01,cover:4:psi:0:nounif:ips,0.9474,20000,16,0.9474
1788,11,3,dr,learning_rate:0.3,cover:8:psi:0.1:nounif:dr,0.12,625,4,0.12
44,10,4,mtr,learning_rate:0.3,epsilon:0.02:mtr,0.148649,148,18,0.148649
8569,3,2,mtr,learning_rate:3.0,bag:4:greedify:mtr,0.222778,3196,36,0.222778
5539,18,10,ips,learning_rate:0.003,cover:1:nounif:ips,0.8185,2000,6,0.8185
3088,12,10,ips,learning_rate:0.03,cover:16:psi:1.0:nounif:ips,0.807,2000,216,0.807
1975,11,3,ips,learning_rate:0.1,cover:16:psi:0.1:ips,0.2624,625,4,0.2624
6639,20,10,ips,learning_rate:1.0,cover:4:psi:0:ips,0.791,2000,240,0.791
10233,6,26,ips,learning_rate:3.0,cover:16:psi:0.1:ips,0.9336,20000,16,0.9336
9751,6,26,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.88775,20000,16,0.88775
9911,6,26,dr,learning_rate:10.0,cover:8:psi:0:dr,0.9261,20000,16,0.9261
6193,18,10,ips,learning_rate:0.03,cover:16:psi:1.0:nounif:ips,0.849,2000,6,0.849
929,10,4,mtr,learning_rate:0.03,cover:16:psi:0.1:mtr,0.243243,148,18,0.243243
1120,11,3,ips,learning_rate:3.0,epsilon:0.05:ips,0.2576,625,4,0.2576
10511,8,2,dr,learning_rate:3.0,bag:8:dr,0.034783,345,6,0.034783
7038,20,10,ips,learning_rate:0.1,cover:8:psi:1.0:nounif:ips,0.84,2000,240,0.84
9643,6,26,mtr,learning_rate:10.0,bag:8:greedify:mtr,0.80395,20000,16,0.80395
701,10,4,mtr,learning_rate:10.0,cover:8:psi:0.01:nounif:mtr,0.22973,148,18,0.22973
5397,18,10,dr,learning_rate:10.0,bag:16:dr,0.7495,2000,6,0.7495
6643,20,10,mtr,learning_rate:3.0,cover:4:psi:0:mtr,0.783,2000,240,0.783
1734,11,3,dr,learning_rate:0.3,cover:8:psi:0.01:nounif:dr,0.1248,625,4,0.1248
7802,21,4,dr,learning_rate:0.1,cover:4:psi:0.1:nounif:dr,0.092593,1728,6,0.092593
368,10,4,mtr,learning_rate:0.3,cover:1:nounif:mtr,0.148649,148,18,0.148649
5502,18,10,dr,learning_rate:3.0,bag:16:greedify:dr,0.669,2000,6,0.669
6449,20,10,dr,learning_rate:1.0,bag:16:dr,0.727,2000,240,0.727
9188,3,2,dr,learning_rate:3.0,cover:16:psi:0.01:dr,0.251564,3196,36,0.251564
4114,14,10,ips,learning_rate:0.001,cover:16:psi:1.0:nounif:ips,0.8805,2000,76,0.8805
1508,11,3,mtr,learning_rate:0.003,cover:4:psi:0.01:nounif:mtr,0.2112,625,4,0.2112
4931,16,10,mtr,learning_rate:10.0,cover:8:psi:1.0:mtr,0.883,2000,64,0.883
11168,8,2,dr,learning_rate:0.003,cover:16:psi:0.01:nounif:dr,0.014493,345,6,0.014493
5340,18,10,dr,learning_rate:3.0,bag:4:dr,0.689,2000,6,0.689
8049,21,4,ips,learning_rate:0.3,cover:8:psi:1.0:ips,0.329282,1728,6,0.329282
9938,6,26,dr,learning_rate:10.0,cover:8:psi:0:nounif:dr,0.7636,20000,16,0.7636
7182,20,10,ips,learning_rate:3.0,cover:16:psi:0.1:ips,0.7865,2000,240,0.7865
2286,12,10,dr,learning_rate:1.0,bag:16:dr,0.565,2000,216,0.565
10599,8,2,ips,learning_rate:0.001,bag:8:greedify:ips,0.055072,345,6,0.055072
2747,12,10,mtr,learning_rate:1.0,cover:8:psi:0.01:mtr,0.7715,2000,216,0.7715
5305,18,10,ips,learning_rate:0.1,bag:2:ips,0.851,2000,6,0.851
3260,14,10,mtr,learning_rate:0.03,bag:4:mtr,0.8755,2000,76,0.8755
11067,8,2,ips,learning_rate:0.03,cover:8:psi:1.0:nounif:ips,0.17971,345,6,0.17971
8972,3,2,dr,learning_rate:3.0,cover:8:psi:0.01:dr,0.251564,3196,36,0.251564
4874,16,10,mtr,learning_rate:3.0,cover:8:psi:0.1:mtr,0.8755,2000,64,0.8755
5617,18,10,ips,learning_rate:0.001,cover:4:psi:0.01:ips,0.8445,2000,6,0.8445
5931,18,10,dr,learning_rate:1.0,cover:8:psi:0.1:nounif:dr,0.729,2000,6,0.729
8156,21,4,dr,learning_rate:0.3,cover:16:psi:0.01:dr,0.191551,1728,6,0.191551
5907,18,10,dr,learning_rate:3.0,cover:8:psi:0.1:dr,0.789,2000,6,0.789
1219,11,3,ips,learning_rate:0.1,bag:8:ips,0.2656,625,4,0.2656
5229,18,10,dr,learning_rate:1.0,epsilon:0.02:dr,0.8475,2000,6,0.8475
5750,18,10,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.814,2000,6,0.814
1300,11,3,ips,learning_rate:0.1,bag:4:greedify:ips,0.24,625,4,0.24
319,10,4,ips,learning_rate:3.0,bag:16:greedify:ips,0.385135,148,18,0.385135
2707,12,10,ips,learning_rate:0.01,cover:8:psi:0:nounif:ips,0.683,2000,216,0.683
8409,3,2,ips,learning_rate:10.0,epsilon:0.1:ips,0.275031,3196,36,0.275031
6723,20,10,ips,learning_rate:3.0,cover:4:psi:0.01:nounif:ips,0.782,2000,240,0.782
64,10,4,ips,learning_rate:0.03,epsilon:0.05:ips,0.216216,148,18,0.216216
6348,20,10,ips,learning_rate:10.0,epsilon:0.1:ips,0.792,2000,240,0.792
2909,12,10,mtr,learning_rate:1.0,cover:16:psi:0:mtr,0.791,2000,216,0.791
7457,21,4,dr,learning_rate:1.0,bag:8:dr,0.08912,1728,6,0.08912
1323,11,3,dr,learning_rate:0.03,bag:8:greedify:dr,0.192,625,4,0.192
6751,20,10,mtr,learning_rate:3.0,cover:4:psi:0.1:mtr,0.774,2000,240,0.774
9266,3,2,dr,learning_rate:1.0,cover:16:psi:0.1:nounif:dr,0.178974,3196,36,0.178974
2033,11,3,mtr,learning_rate:0.3,cover:16:psi:1.0:mtr,0.3248,625,4,0.3248
3032,12,10,mtr,learning_rate:0.01,cover:16:psi:0.1:nounif:mtr,0.7705,2000,216,0.7705
2456,12,10,mtr,learning_rate:10.0,cover:1:nounif:mtr,0.5895,2000,216,0.5895
9533,6,26,dr,learning_rate:10.0,bag:8:dr,0.8247,20000,16,0.8247
581,10,4,mtr,learning_rate:0.1,cover:4:psi:1.0:nounif:mtr,0.533784,148,18,0.533784
10991,8,2,dr,learning_rate:0.3,cover:8:psi:0.1:dr,0.078261,345,6,0.078261
1813,11,3,ips,learning_rate:0.1,cover:8:psi:1.0:ips,0.2832,625,4,0.2832
6073,18,10,ips,learning_rate:10.0,cover:16:psi:0.01:ips,0.846,2000,6,0.846
709,10,4,ips,learning_rate:0.01,cover:8:psi:0.1:ips,0.405405,148,18,0.405405
5587,18,10,ips,learning_rate:10.0,cover:4:psi:0:ips,0.855,2000,6,0.855
8131,21,4,mtr,learning_rate:0.3,cover:16:psi:0:nounif:mtr,0.29456,1728,6,0.29456
8488,3,2,mtr,learning_rate:3.0,bag:8:mtr,0.239987,3196,36,0.239987
9212,3,2,dr,learning_rate:1.0,cover:16:psi:0.01:nounif:dr,0.180538,3196,36,0.180538
3070,12,10,ips,learning_rate:1.0,cover:16:psi:1.0:ips,0.8045,2000,216,0.8045
78,10,4,dr,learning_rate:10.0,epsilon:0.05:dr,0.283784,148,18,0.283784
9639,6,26,ips,learning_rate:3.0,bag:8:greedify:ips,0.9512,20000,16,0.9512
3221,14,10,mtr,learning_rate:10.0,epsilon:0.1:mtr,0.876,2000,76,0.876
5413,18,10,ips,learning_rate:0.1,bag:2:greedify:ips,0.833,2000,6,0.833
1086,11,3,dr,learning_rate:0.3,epsilon:0.02:dr,0.152,625,4,0.152
4779,16,10,dr,learning_rate:0.03,cover:8:psi:0:nounif:dr,0.8285,2000,64,0.8285
5829,18,10,dr,learning_rate:10.0,cover:8:psi:0:nounif:dr,0.6885,2000,6,0.6885
2937,12,10,dr,learning_rate:3.0,cover:16:psi:0:nounif:dr,0.4335,2000,216,0.4335
6829,20,10,mtr,learning_rate:1.0,cover:4:psi:1.0:nounif:mtr,0.8335,2000,240,0.8335
3991,14,10,ips,learning_rate:0.1,cover:16:psi:0.01:ips,0.88,2000,76,0.88
5980,18,10,ips,learning_rate:0.1,cover:8:psi:1.0:nounif:ips,0.8535,2000,6,0.8535
3175,14,10,ips,learning_rate:0.01,epsilon:0.05:ips,0.879,2000,76,0.879
8621,3,2,dr,learning_rate:3.0,bag:16:greedify:dr,0.231852,3196,36,0.231852
6349,20,10,mtr,learning_rate:10.0,epsilon:0.1:mtr,0.654,2000,240,0.654
3891,14,10,dr,learning_rate:3.0,cover:8:psi:1.0:dr,0.885,2000,76,0.885
8568,3,2,ips,learning_rate:3.0,bag:4:greedify:ips,0.267522,3196,36,0.267522
3071,12,10,mtr,learning_rate:1.0,cover:16:psi:1.0:mtr,0.8225,2000,216,0.8225
2402,12,10,mtr,learning_rate:10.0,bag:16:greedify:mtr,0.568,2000,216,0.568
854,10,4,mtr,learning_rate:0.3,cover:16:psi:0:nounif:mtr,0.189189,148,18,0.189189
9320,3,2,dr,learning_rate:1.0,cover:16:psi:1.0:nounif:dr,0.225907,3196,36,0.225907
8050,21,4,mtr,learning_rate:0.3,cover:8:psi:1.0:mtr,0.318287,1728,6,0.318287
2693,12,10,mtr,learning_rate:1.0,cover:8:psi:0:mtr,0.78,2000,216,0.78
4577,16,10,mtr,learning_rate:3.0,cover:4:psi:0:nounif:mtr,0.8795,2000,64,0.8795
8351,3,2,dr,learning_rate:3.0,epsilon:0.02:dr,0.258448,3196,36,0.258448
4495,16,10,ips,learning_rate:3.0,cover:1:ips,0.8825,2000,64,0.8825
293,10,4,mtr,learning_rate:3.0,bag:8:greedify:mtr,0.195946,148,18,0.195946
6644,20,10,dr,learning_rate:10.0,cover:4:psi:0:dr,0.7925,2000,240,0.7925
4229,16,10,mtr,learning_rate:10.0,epsilon:0.05:mtr,0.8605,2000,64,0.8605
5507,18,10,mtr,learning_rate:10.0,bag:16:greedify:mtr,0.679,2000,6,0.679
11007,8,2,ips,learning_rate:0.003,cover:8:psi:0.1:nounif:ips,0.034783,345,6,0.034783
3610,14,10,ips,learning_rate:0.03,cover:4:psi:0.1:ips,0.8815,2000,76,0.8815
7940,21,4,dr,learning_rate:0.3,cover:8:psi:0.01:dr,0.196181,1728,6,0.196181
9473,6,26,dr,learning_rate:1.0,bag:2:dr,0.81865,20000,16,0.81865
10094,6,26,dr,learning_rate:1.0,cover:8:psi:1.0:nounif:dr,0.73565,20000,16,0.73565
9077,3,2,dr,learning_rate:1.0,cover:8:psi:1.0:dr,0.253755,3196,36,0.253755
6425,20,10,dr,learning_rate:3.0,bag:8:dr,0.7155,2000,240,0.7155
2206,12,10,ips,learning_rate:1.0,bag:2:ips,0.765,2000,216,0.765
2721,12,10,dr,learning_rate:3.0,cover:8:psi:0:nounif:dr,0.433,2000,216,0.433
2966,12,10,mtr,learning_rate:3.0,cover:16:psi:0.01:mtr,0.7595,2000,216,0.7595
3237,14,10,dr,learning_rate:0.3,bag:2:dr,0.854,2000,76,0.854
6508,20,10,mtr,learning_rate:3.0,bag:4:greedify:mtr,0.7515,2000,240,0.7515
11149,8,2,mtr,learning_rate:0.03,cover:16:psi:0.01:mtr,0.069565,345,6,0.069565
8456,3,2,dr,learning_rate:1.0,bag:4:dr,0.231852,3196,36,0.231852
1660,11,3,ips,learning_rate:3.0,cover:8:psi:0:ips,0.2368,625,4,0.2368
831,10,4,dr,learning_rate:3.0,cover:16:psi:0:dr,0.364865,148,18,0.364865
10824,8,2,ips,learning_rate:0.03,cover:4:psi:1.0:ips,0.144928,345,6,0.144928
6096,18,10,dr,learning_rate:3.0,cover:16:psi:0.01:nounif:dr,0.7085,2000,6,0.7085
6668,20,10,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,0.6605,2000,240,0.6605
2980,12,10,ips,learning_rate:0.03,cover:16:psi:0.01:nounif:ips,0.7055,2000,216,0.7055
2345,12,10,mtr,learning_rate:3.0,bag:4:greedify:mtr,0.6165,2000,216,0.6165
1947,11,3,dr,learning_rate:0.1,cover:16:psi:0.01:nounif:dr,0.1472,625,4,0.1472
5338,18,10,ips,learning_rate:1.0,bag:4:ips,0.861,2000,6,0.861
9918,6,26,ips,learning_rate:0.003,cover:8:psi:0:nounif:ips,0.94915,20000,16,0.94915
4884,16,10,dr,learning_rate:0.01,cover:8:psi:0.1:nounif:dr,0.8765,2000,64,0.8765
1390,11,3,ips,learning_rate:3.0,cover:1:ips,0.2368,625,4,0.2368
2368,12,10,ips,learning_rate:1.0,bag:8:greedify:ips,0.779,2000,216,0.779
6619,20,10,mtr,learning_rate:10.0,cover:1:nounif:mtr,0.6795,2000,240,0.6795
9398,6,26,dr,learning_rate:10.0,epsilon:0.02:dr,0.93315,20000,16,0.93315
3777,14,10,dr,learning_rate:0.3,cover:8:psi:0.01:dr,0.8825,2000,76,0.8825
5695,18,10,ips,learning_rate:10.0,cover:4:psi:0.1:ips,0.8415,2000,6,0.8415
9880,6,26,mtr,learning_rate:1.0,cover:4:psi:1.0:nounif:mtr,0.9225,20000,16,0.9225
4310,16,10,mtr,learning_rate:10.0,bag:4:mtr,0.8415,2000,64,0.8415
8429,3,2,dr,learning_rate:1.0,bag:2:dr,0.23592,3196,36,0.23592
7571,21,4,dr,learning_rate:10.0,bag:8:greedify:dr,0.103009,1728,6,0.103009
8923,3,2,mtr,learning_rate:10.0,cover:8:psi:0:mtr,0.268148,3196,36,0.268148
8535,3,2,ips,learning_rate:0.3,bag:2:greedify:ips,0.2403,3196,36,0.2403
5291,18,10,mtr,learning_rate:10.0,epsilon:0.1:mtr,0.6605,2000,6,0.6605
7564,21,4,mtr,learning_rate:0.3,bag:8:greedify:mtr,0.092593,1728,6,0.092593
3292,14,10,ips,learning_rate:0.3,bag:8:ips,0.8815,2000,76,0.8815
6964,20,10,mtr,learning_rate:1.0,cover:8:psi:0.1:mtr,0.8025,2000,240,0.8025
3425,14,10,mtr,learning_rate:0.1,bag:16:greedify:mtr,0.885,2000,76,0.885
10185,6,26,ips,learning_rate:0.001,cover:16:psi:0.01:nounif:ips,0.94625,20000,16,0.94625
7902,21,4,ips,learning_rate:0.003,cover:8:psi:0:nounif:ips,0.166667,1728,6,0.166667
958,10,4,ips,learning_rate:0.1,cover:16:psi:0.1:nounif:ips,0.277027,148,18,0.277027
1542,11,3,dr,learning_rate:0.1,cover:4:psi:0.1:dr,0.1792,625,4,0.1792
8020,21,4,mtr,learning_rate:0.1,cover:8:psi:0.1:nounif:mtr,0.272569,1728,6,0.272569
10038,6,26,ips,learning_rate:0.3,cover:8:psi:0.1:nounif:ips,0.9471,20000,16,0.9471
4671,16,10,dr,learning_rate:0.03,cover:4:psi:0.1:nounif:dr,0.85,2000,64,0.85
2532,12,10,dr,learning_rate:3.0,cover:4:psi:0.01:dr,0.714,2000,216,0.714
7913,21,4,dr,learning_rate:0.3,cover:8:psi:0:nounif:dr,0.097222,1728,6,0.097222
4272,16,10,dr,learning_rate:0.3,bag:2:dr,0.8525,2000,64,0.8525
5642,18,10,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.7995,2000,6,0.7995
8542,3,2,mtr,learning_rate:3.0,bag:2:greedify:mtr,0.226846,3196,36,0.226846
8324,3,2,dr,learning_rate:3.0,epsilon:0:dr,0.194618,3196,36,0.194618
11258,8,2,dr,learning_rate:0.1,cover:16:psi:1.0:dr,0.095652,345,6,0.095652
8706,3,2,ips,learning_rate:10.0,cover:4:psi:0:ips,0.253129,3196,36,0.253129
9589,6,26,mtr,learning_rate:10.0,bag:2:greedify:mtr,0.79275,20000,16,0.79275
6031,18,10,ips,learning_rate:0.03,cover:16:psi:0:nounif:ips,0.8155,2000,6,0.8155
5742,18,10,dr,learning_rate:1.0,cover:4:psi:1.0:dr,0.8115,2000,6,0.8115
9319,3,2,mtr,learning_rate:0.3,cover:16:psi:1.0:nounif:mtr,0.284731,3196,36,0.284731
1162,11,3,ips,learning_rate:0.03,bag:2:ips,0.2208,625,4,0.2208
9719,6,26,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,0.7717,20000,16,0.7717
6261,20,10,ips,learning_rate:1.0,epsilon:0:ips,0.795,2000,240,0.795
3319,14,10,ips,learning_rate:0.3,bag:16:ips,0.884,2000,76,0.884
5713,18,10,ips,learning_rate:0.3,cover:4:psi:0.1:nounif:ips,0.8345,2000,6,0.8345
230,10,4,mtr,learning_rate:0.1,bag:2:greedify:mtr,0.168919,148,18,0.168919
8382,3,2,ips,learning_rate:10.0,epsilon:0.05:ips,0.262829,3196,36,0.262829
10176,6,26,ips,learning_rate:1.0,cover:16:psi:0.01:ips,0.93815,20000,16,0.93815
8513,3,2,dr,learning_rate:3.0,bag:16:dr,0.230914,3196,36,0.230914
8483,3,2,dr,learning_rate:1.0,bag:8:dr,0.231539,3196,36,0.231539
897,10,4,dr,learning_rate:0.01,cover:16:psi:0.01:nounif:dr,0.189189,148,18,0.189189
8167,21,4,mtr,learning_rate:10.0,cover:16:psi:0.01:mtr,0.204861,1728,6,0.204861
10375,8,2,mtr,learning_rate:1.0,epsilon:0.02:mtr,0.037681,345,6,0.037681
5559,18,10,dr,learning_rate:10.0,cover:1:nounif:dr,0.79,2000,6,0.79
8886,3,2,ips,learning_rate:0.3,cover:4:psi:1.0:nounif:ips,0.312265,3196,36,0.312265
523,10,4,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.182432,148,18,0.182432
9104,3,2,dr,learning_rate:1.0,cover:8:psi:1.0:nounif:dr,0.229975,3196,36,0.229975
4652,16,10,mtr,learning_rate:0.3,cover:4:psi:0.1:mtr,0.8785,2000,64,0.8785
10852,8,2,mtr,learning_rate:0.03,cover:4:psi:1.0:nounif:mtr,0.171014,345,6,0.171014
6772,20,10,mtr,learning_rate:0.3,cover:4:psi:0.1:nounif:mtr,0.799,2000,240,0.799
11291,8,2,dr,learning_rate:1.0,cover:16:psi:1.0:nounif:dr,0.069565,345,6,0.069565
6966,20,10,ips,learning_rate:3.0,cover:8:psi:0.1:ips,0.7975,2000,240,0.7975
11207,8,2,dr,learning_rate:0.3,cover:16:psi:0.1:dr,0.078261,345,6,0.078261
5104,16,10,ips,learning_rate:0.03,cover:16:psi:0.1:nounif:ips,0.8805,2000,64,0.8805
8626,3,2,mtr,learning_rate:10.0,bag:16:greedify:mtr,0.23373,3196,36,0.23373
2708,12,10,mtr,learning_rate:0.01,cover:8:psi:0:nounif:mtr,0.725,2000,216,0.725
11205,8,2,ips,learning_rate:0.1,cover:16:psi:0.1:ips,0.098551,345,6,0.098551
8729,3,2,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,0.194618,3196,36,0.194618
3191,14,10,mtr,learning_rate:3.0,epsilon:0.05:mtr,0.859,2000,76,0.859
1488,11,3,dr,learning_rate:0.1,cover:4:psi:0.01:dr,0.1872,625,4,0.1872
6855,20,10,ips,learning_rate:1.0,cover:8:psi:0:ips,0.791,2000,240,0.791
4331,16,10,mtr,learning_rate:1.0,bag:8:mtr,0.869,2000,64,0.869
5561,18,10,mtr,learning_rate:10.0,cover:1:nounif:mtr,0.772,2000,6,0.772
1001,10,4,mtr,learning_rate:0.001,cover:16:psi:1.0:nounif:mtr,0.5,148,18,0.5
3268,14,10,ips,learning_rate:1.0,bag:4:ips,0.884,2000,76,0.884
3348,14,10,dr,learning_rate:1.0,bag:2:greedify:dr,0.844,2000,76,0.844
11148,8,2,ips,learning_rate:0.03,cover:16:psi:0.01:ips,0.069565,345,6,0.069565
3680,14,10,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.884,2000,76,0.884
1380,11,3,dr,learning_rate:0.1,cover:1:dr,0.1824,625,4,0.1824
10713,8,2,ips,learning_rate:0.01,cover:4:psi:0.01:ips,0.072464,345,6,0.072464
6879,20,10,ips,learning_rate:0.3,cover:8:psi:0:nounif:ips,0.784,2000,240,0.784
9031,3,2,mtr,learning_rate:10.0,cover:8:psi:0.1:mtr,0.276596,3196,36,0.276596
6295,20,10,mtr,learning_rate:10.0,epsilon:0.02:mtr,0.7065,2000,240,0.7065
10473,8,2,ips,learning_rate:0.03,bag:4:ips,0.049275,345,6,0.049275
8830,3,2,mtr,learning_rate:0.1,cover:4:psi:0.1:nounif:mtr,0.222153,3196,36,0.222153
2639,12,10,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,0.761,2000,216,0.761
2585,12,10,mtr,learning_rate:1.0,cover:4:psi:0.1:mtr,0.718,2000,216,0.718
1161,11,3,dr,learning_rate:0.03,bag:2:dr,0.1504,625,4,0.1504
7734,21,4,ips,learning_rate:10.0,cover:4:psi:0.01:ips,0.203704,1728,6,0.203704
8289,21,4,ips,learning_rate:0.1,cover:16:psi:1.0:nounif:ips,0.385417,1728,6,0.385417
1784,11,3,mtr,learning_rate:0.03,cover:8:psi:0.1:nounif:mtr,0.2512,625,4,0.2512
10575,8,2,ips,learning_rate:0.003,bag:4:greedify:ips,0.026087,345,6,0.026087
8427,3,2,ips,learning_rate:0.3,bag:2:ips,0.266583,3196,36,0.266583
793,10,4,ips,learning_rate:0.03,cover:8:psi:1.0:nounif:ips,0.466216,148,18,0.466216
8619,3,2,ips,learning_rate:1.0,bag:16:greedify:ips,0.298811,3196,36,0.298811
2632,12,10,ips,learning_rate:0.1,cover:4:psi:1.0:ips,0.8395,2000,216,0.8395
9749,6,26,dr,learning_rate:10.0,cover:4:psi:0.01:dr,0.92845,20000,16,0.92845
