ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
loan1,15,dr,learning_rate:0.01,cover:16:psi:0.1:dr,408.2,,,408.2
loan1,15,ips,learning_rate:0.01,cover:16:psi:0.1:ips,408.2,,,408.2
loan1,15,mtr,learning_rate:0.01,cover:16:psi:0.1:mtr,408.2,,,408.2
loan1,15,dr,learning_rate:0.03,cover:16:psi:0.1:dr,408.525,,,408.525
loan1,15,ips,learning_rate:0.03,cover:16:psi:0.1:ips,408.525,,,408.525
loan1,15,mtr,learning_rate:0.03,cover:16:psi:0.1:mtr,408.525,,,408.525
loan1,15,dr,learning_rate:0.1,cover:16:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.1,cover:16:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.1,cover:16:psi:0.1:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.3,cover:16:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.3,cover:16:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.3,cover:16:psi:0.1:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:1.0,cover:16:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:1.0,cover:16:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:1.0,cover:16:psi:0.1:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:3.0,cover:16:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:3.0,cover:16:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:3.0,cover:16:psi:0.1:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:10.0,cover:16:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:10.0,cover:16:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:10.0,cover:16:psi:0.1:mtr,401.725,,,401.725
loan1,15,dr,learning_rate:0.001,cover:16:psi:0.1:nounif:dr,398.9,,,398.9
loan1,15,ips,learning_rate:0.001,cover:16:psi:0.1:nounif:ips,398.875,,,398.875
loan1,15,mtr,learning_rate:0.001,cover:16:psi:0.1:nounif:mtr,398.9,,,398.9
loan1,15,dr,learning_rate:0.003,cover:16:psi:0.1:nounif:dr,398.8,,,398.8
loan1,15,ips,learning_rate:0.003,cover:16:psi:0.1:nounif:ips,400.3,,,400.3
loan1,15,mtr,learning_rate:0.003,cover:16:psi:0.1:nounif:mtr,398.8,,,398.8
loan1,15,dr,learning_rate:0.01,cover:16:psi:0.1:nounif:dr,404.25,,,404.25
loan1,15,ips,learning_rate:0.01,cover:16:psi:0.1:nounif:ips,404.175,,,404.175
loan1,15,mtr,learning_rate:0.01,cover:16:psi:0.1:nounif:mtr,404.225,,,404.225
loan1,15,dr,learning_rate:0.03,cover:16:psi:0.1:nounif:dr,406.05,,,406.05
loan1,15,ips,learning_rate:0.03,cover:16:psi:0.1:nounif:ips,397.175,,,397.175
loan1,15,mtr,learning_rate:0.03,cover:16:psi:0.1:nounif:mtr,406.05,,,406.05
loan1,15,dr,learning_rate:0.1,cover:16:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.1,cover:16:psi:0.1:nounif:ips,232.5,,,232.5
loan1,15,mtr,learning_rate:0.1,cover:16:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.3,cover:16:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.3,cover:16:psi:0.1:nounif:ips,152.6,,,152.6
loan1,15,mtr,learning_rate:0.3,cover:16:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:1.0,cover:16:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:1.0,cover:16:psi:0.1:nounif:ips,122.225,,,122.225
loan1,15,mtr,learning_rate:1.0,cover:16:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:3.0,cover:16:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:3.0,cover:16:psi:0.1:nounif:ips,120.325,,,120.325
loan1,15,mtr,learning_rate:3.0,cover:16:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:10.0,cover:16:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:10.0,cover:16:psi:0.1:nounif:ips,114.65,,,114.65
loan1,15,mtr,learning_rate:10.0,cover:16:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.001,cover:16:psi:1.0:dr,402.9,,,402.9
loan1,15,ips,learning_rate:0.001,cover:16:psi:1.0:ips,402.925,,,402.925
loan1,15,mtr,learning_rate:0.001,cover:16:psi:1.0:mtr,402.9,,,402.9
loan1,15,dr,learning_rate:0.003,cover:16:psi:1.0:dr,403.025,,,403.025
loan1,15,ips,learning_rate:0.003,cover:16:psi:1.0:ips,403.025,,,403.025
loan1,15,mtr,learning_rate:0.003,cover:16:psi:1.0:mtr,403.025,,,403.025
loan1,15,dr,learning_rate:0.01,cover:16:psi:1.0:dr,404.2,,,404.2
loan1,15,ips,learning_rate:0.01,cover:16:psi:1.0:ips,404.225,,,404.225
loan1,15,mtr,learning_rate:0.01,cover:16:psi:1.0:mtr,404.225,,,404.225
loan1,15,dr,learning_rate:0.03,cover:16:psi:1.0:dr,405.625,,,405.625
loan1,15,ips,learning_rate:0.03,cover:16:psi:1.0:ips,405.7,,,405.7
loan1,15,mtr,learning_rate:0.03,cover:16:psi:1.0:mtr,405.625,,,405.625
loan1,15,dr,learning_rate:0.1,cover:16:psi:1.0:dr,408.2,,,408.2
loan1,15,ips,learning_rate:0.1,cover:16:psi:1.0:ips,408.2,,,408.2
loan1,15,mtr,learning_rate:0.1,cover:16:psi:1.0:mtr,408.2,,,408.2
loan1,15,dr,learning_rate:0.3,cover:16:psi:1.0:dr,408.525,,,408.525
loan1,15,ips,learning_rate:0.3,cover:16:psi:1.0:ips,408.525,,,408.525
loan1,15,mtr,learning_rate:0.3,cover:16:psi:1.0:mtr,408.525,,,408.525
loan1,15,dr,learning_rate:1.0,cover:16:psi:1.0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:1.0,cover:16:psi:1.0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:1.0,cover:16:psi:1.0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:3.0,cover:16:psi:1.0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:3.0,cover:16:psi:1.0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:3.0,cover:16:psi:1.0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:10.0,cover:16:psi:1.0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:10.0,cover:16:psi:1.0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:10.0,cover:16:psi:1.0:mtr,401.725,,,401.725
loan1,15,dr,learning_rate:0.001,cover:16:psi:1.0:nounif:dr,398.975,,,398.975
loan1,15,ips,learning_rate:0.001,cover:16:psi:1.0:nounif:ips,398.975,,,398.975
loan1,15,mtr,learning_rate:0.001,cover:16:psi:1.0:nounif:mtr,399.0,,,399.0
loan1,15,dr,learning_rate:0.003,cover:16:psi:1.0:nounif:dr,398.525,,,398.525
loan1,15,ips,learning_rate:0.003,cover:16:psi:1.0:nounif:ips,398.225,,,398.225
loan1,15,mtr,learning_rate:0.003,cover:16:psi:1.0:nounif:mtr,398.525,,,398.525
loan1,15,dr,learning_rate:0.01,cover:16:psi:1.0:nounif:dr,398.575,,,398.575
loan1,15,ips,learning_rate:0.01,cover:16:psi:1.0:nounif:ips,398.525,,,398.525
loan1,15,mtr,learning_rate:0.01,cover:16:psi:1.0:nounif:mtr,398.575,,,398.575
loan1,15,dr,learning_rate:0.03,cover:16:psi:1.0:nounif:dr,400.075,,,400.075
loan1,15,ips,learning_rate:0.03,cover:16:psi:1.0:nounif:ips,395.725,,,395.725
loan1,15,mtr,learning_rate:0.03,cover:16:psi:1.0:nounif:mtr,400.075,,,400.075
loan1,15,dr,learning_rate:0.1,cover:16:psi:1.0:nounif:dr,404.35,,,404.35
loan1,15,ips,learning_rate:0.1,cover:16:psi:1.0:nounif:ips,392.725,,,392.725
loan1,15,mtr,learning_rate:0.1,cover:16:psi:1.0:nounif:mtr,404.35,,,404.35
loan1,15,dr,learning_rate:0.3,cover:16:psi:1.0:nounif:dr,406.1,,,406.1
loan1,15,ips,learning_rate:0.3,cover:16:psi:1.0:nounif:ips,294.475,,,294.475
loan1,15,mtr,learning_rate:0.3,cover:16:psi:1.0:nounif:mtr,406.125,,,406.125
loan1,15,dr,learning_rate:1.0,cover:16:psi:1.0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:1.0,cover:16:psi:1.0:nounif:ips,150.9,,,150.9
loan1,15,mtr,learning_rate:1.0,cover:16:psi:1.0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:3.0,cover:16:psi:1.0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:3.0,cover:16:psi:1.0:nounif:ips,122.0,,,122.0
loan1,15,mtr,learning_rate:3.0,cover:16:psi:1.0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:10.0,cover:16:psi:1.0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:10.0,cover:16:psi:1.0:nounif:ips,120.3,,,120.3
loan1,15,mtr,learning_rate:10.0,cover:16:psi:1.0:nounif:mtr,405.75,,,405.75
loan2,10,dr,learning_rate:0.001,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:0.001,epsilon:0.02:ips,660.05,,,660.05
loan2,10,mtr,learning_rate:0.001,epsilon:0.02:mtr,660.05,,,660.05
loan2,10,dr,learning_rate:0.003,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:0.003,epsilon:0.02:ips,660.05,,,660.05
loan2,10,mtr,learning_rate:0.003,epsilon:0.02:mtr,660.05,,,660.05
loan2,10,dr,learning_rate:0.01,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:0.01,epsilon:0.02:ips,660.05,,,660.05
loan2,10,mtr,learning_rate:0.01,epsilon:0.02:mtr,660.05,,,660.05
loan2,10,dr,learning_rate:0.03,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:0.03,epsilon:0.02:ips,660.05,,,660.05
loan2,10,mtr,learning_rate:0.03,epsilon:0.02:mtr,660.05,,,660.05
loan2,10,dr,learning_rate:0.1,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:0.1,epsilon:0.02:ips,660.05,,,660.05
loan2,10,mtr,learning_rate:0.1,epsilon:0.02:mtr,660.05,,,660.05
loan2,10,dr,learning_rate:0.3,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:0.3,epsilon:0.02:ips,660.05,,,660.05
loan2,10,mtr,learning_rate:0.3,epsilon:0.02:mtr,660.05,,,660.05
loan2,10,dr,learning_rate:1.0,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:1.0,epsilon:0.02:ips,652.45,,,652.45
loan2,10,mtr,learning_rate:1.0,epsilon:0.02:mtr,660.05,,,660.05
loan2,10,dr,learning_rate:3.0,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:3.0,epsilon:0.02:ips,655.5,,,655.5
loan2,10,mtr,learning_rate:3.0,epsilon:0.02:mtr,387.25,,,387.25
loan2,10,dr,learning_rate:10.0,epsilon:0.02:dr,660.05,,,660.05
loan2,10,ips,learning_rate:10.0,epsilon:0.02:ips,540.7,,,540.7
loan2,10,mtr,learning_rate:10.0,epsilon:0.02:mtr,198.05,,,198.05
loan2,10,dr,learning_rate:0.001,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:0.001,epsilon:0.05:ips,652.4,,,652.4
loan2,10,mtr,learning_rate:0.001,epsilon:0.05:mtr,652.4,,,652.4
loan2,10,dr,learning_rate:0.003,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:0.003,epsilon:0.05:ips,652.4,,,652.4
loan2,10,mtr,learning_rate:0.003,epsilon:0.05:mtr,652.4,,,652.4
loan2,10,dr,learning_rate:0.01,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:0.01,epsilon:0.05:ips,652.4,,,652.4
loan2,10,mtr,learning_rate:0.01,epsilon:0.05:mtr,652.4,,,652.4
loan2,10,dr,learning_rate:0.03,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:0.03,epsilon:0.05:ips,652.4,,,652.4
loan2,10,mtr,learning_rate:0.03,epsilon:0.05:mtr,652.4,,,652.4
loan2,10,dr,learning_rate:0.1,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:0.1,epsilon:0.05:ips,652.4,,,652.4
loan2,10,mtr,learning_rate:0.1,epsilon:0.05:mtr,652.4,,,652.4
loan2,10,dr,learning_rate:0.3,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:0.3,epsilon:0.05:ips,652.4,,,652.4
loan2,10,mtr,learning_rate:0.3,epsilon:0.05:mtr,652.4,,,652.4
loan2,10,dr,learning_rate:1.0,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:1.0,epsilon:0.05:ips,650.7,,,650.7
loan2,10,mtr,learning_rate:1.0,epsilon:0.05:mtr,652.4,,,652.4
loan2,10,dr,learning_rate:3.0,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:3.0,epsilon:0.05:ips,651.95,,,651.95
loan2,10,mtr,learning_rate:3.0,epsilon:0.05:mtr,645.35,,,645.35
loan2,10,dr,learning_rate:10.0,epsilon:0.05:dr,652.4,,,652.4
loan2,10,ips,learning_rate:10.0,epsilon:0.05:ips,651.7,,,651.7
loan2,10,mtr,learning_rate:10.0,epsilon:0.05:mtr,234.9,,,234.9
loan2,10,dr,learning_rate:0.001,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:0.001,epsilon:0.1:ips,642.8,,,642.8
loan2,10,mtr,learning_rate:0.001,epsilon:0.1:mtr,642.8,,,642.8
loan2,10,dr,learning_rate:0.003,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:0.003,epsilon:0.1:ips,642.8,,,642.8
loan2,10,mtr,learning_rate:0.003,epsilon:0.1:mtr,642.8,,,642.8
loan2,10,dr,learning_rate:0.01,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:0.01,epsilon:0.1:ips,642.8,,,642.8
loan2,10,mtr,learning_rate:0.01,epsilon:0.1:mtr,642.8,,,642.8
loan2,10,dr,learning_rate:0.03,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:0.03,epsilon:0.1:ips,642.8,,,642.8
loan2,10,mtr,learning_rate:0.03,epsilon:0.1:mtr,642.8,,,642.8
loan2,10,dr,learning_rate:0.1,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:0.1,epsilon:0.1:ips,642.8,,,642.8
loan2,10,mtr,learning_rate:0.1,epsilon:0.1:mtr,642.8,,,642.8
loan2,10,dr,learning_rate:0.3,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:0.3,epsilon:0.1:ips,642.8,,,642.8
loan2,10,mtr,learning_rate:0.3,epsilon:0.1:mtr,642.8,,,642.8
loan2,10,dr,learning_rate:1.0,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:1.0,epsilon:0.1:ips,642.8,,,642.8
loan2,10,mtr,learning_rate:1.0,epsilon:0.1:mtr,642.8,,,642.8
loan2,10,dr,learning_rate:3.0,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:3.0,epsilon:0.1:ips,642.9,,,642.9
loan2,10,mtr,learning_rate:3.0,epsilon:0.1:mtr,643.05,,,643.05
loan2,10,dr,learning_rate:10.0,epsilon:0.1:dr,642.8,,,642.8
loan2,10,ips,learning_rate:10.0,epsilon:0.1:ips,635.3,,,635.3
loan2,10,mtr,learning_rate:10.0,epsilon:0.1:mtr,364.9,,,364.9
loan2,10,dr,learning_rate:0.001,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,bag:2:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,bag:2:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,bag:2:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,bag:2:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,bag:2:ips,348.8,,,348.8
loan2,10,mtr,learning_rate:0.1,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,bag:2:ips,429.95,,,429.95
loan2,10,mtr,learning_rate:0.3,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,bag:2:ips,239.7,,,239.7
loan2,10,mtr,learning_rate:1.0,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,bag:2:ips,189.35,,,189.35
loan2,10,mtr,learning_rate:3.0,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,bag:2:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,bag:2:ips,181.65,,,181.65
loan2,10,mtr,learning_rate:10.0,bag:2:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,bag:4:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,bag:4:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,bag:4:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,bag:4:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,bag:4:ips,532.35,,,532.35
loan2,10,mtr,learning_rate:0.1,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,bag:4:ips,503.5,,,503.5
loan2,10,mtr,learning_rate:0.3,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,bag:4:ips,272.85,,,272.85
loan2,10,mtr,learning_rate:1.0,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,bag:4:ips,192.05,,,192.05
loan2,10,mtr,learning_rate:3.0,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,bag:4:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,bag:4:ips,149.9,,,149.9
loan2,10,mtr,learning_rate:10.0,bag:4:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:0.001,bag:8:ips,668.0,,,668.0
loan2,10,mtr,learning_rate:0.001,bag:8:mtr,668.0,,,668.0
loan2,10,dr,learning_rate:0.003,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:0.003,bag:8:ips,668.0,,,668.0
loan2,10,mtr,learning_rate:0.003,bag:8:mtr,668.0,,,668.0
loan2,10,dr,learning_rate:0.01,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:0.01,bag:8:ips,668.0,,,668.0
loan2,10,mtr,learning_rate:0.01,bag:8:mtr,668.0,,,668.0
loan2,10,dr,learning_rate:0.03,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:0.03,bag:8:ips,668.0,,,668.0
loan2,10,mtr,learning_rate:0.03,bag:8:mtr,668.0,,,668.0
loan2,10,dr,learning_rate:0.1,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:0.1,bag:8:ips,612.75,,,612.75
loan2,10,mtr,learning_rate:0.1,bag:8:mtr,668.0,,,668.0
loan2,10,dr,learning_rate:0.3,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:0.3,bag:8:ips,558.3,,,558.3
loan2,10,mtr,learning_rate:0.3,bag:8:mtr,668.0,,,668.0
loan2,10,dr,learning_rate:1.0,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:1.0,bag:8:ips,277.75,,,277.75
loan2,10,mtr,learning_rate:1.0,bag:8:mtr,668.0,,,668.0
loan2,10,dr,learning_rate:3.0,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:3.0,bag:8:ips,186.25,,,186.25
loan2,10,mtr,learning_rate:3.0,bag:8:mtr,668.0,,,668.0
loan2,10,dr,learning_rate:10.0,bag:8:dr,668.0,,,668.0
loan2,10,ips,learning_rate:10.0,bag:8:ips,177.25,,,177.25
loan2,10,mtr,learning_rate:10.0,bag:8:mtr,667.95,,,667.95
loan2,10,dr,learning_rate:0.001,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,bag:16:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,bag:16:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,bag:16:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,bag:16:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,bag:16:ips,625.2,,,625.2
loan2,10,mtr,learning_rate:0.1,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,bag:16:ips,602.4,,,602.4
loan2,10,mtr,learning_rate:0.3,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,bag:16:ips,271.2,,,271.2
loan2,10,mtr,learning_rate:1.0,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,bag:16:ips,184.65,,,184.65
loan2,10,mtr,learning_rate:3.0,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,bag:16:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,bag:16:ips,175.2,,,175.2
loan2,10,mtr,learning_rate:10.0,bag:16:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,bag:2:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,bag:2:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,bag:2:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,bag:2:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,bag:2:greedify:ips,477.5,,,477.5
loan2,10,mtr,learning_rate:0.1,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,bag:2:greedify:ips,430.45,,,430.45
loan2,10,mtr,learning_rate:0.3,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,bag:2:greedify:ips,239.0,,,239.0
loan2,10,mtr,learning_rate:1.0,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,bag:2:greedify:ips,169.65,,,169.65
loan2,10,mtr,learning_rate:3.0,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,bag:2:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,bag:2:greedify:ips,172.3,,,172.3
loan2,10,mtr,learning_rate:10.0,bag:2:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,bag:4:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,bag:4:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,bag:4:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,bag:4:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,bag:4:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,bag:4:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,bag:4:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,bag:4:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,bag:4:greedify:ips,520.6,,,520.6
loan2,10,mtr,learning_rate:0.1,bag:4:greedify:mtr,668.05,,,668.05
